,raceId,year,circuitId,driverId,constructorId,laps,fastestLap,fastestLapTime,fastestLapSpeed,first_5_avg_time,last_10_avg_time,lap_position_after_5,lap_position_before_last_10
84,905,2014,6,18,1,77,42,1:21.047,148.358,103915.8,83602.77777777778,10,7
6700,905,2014,6,817,9,78,70,1:19.252,151.718,102296.6,80515.5,4,3
1077,905,2014,6,4,6,78,54,1:19.727,150.814,102658.0,81471.3,5,4
9769,905,2014,6,828,207,77,53,1:20.911,148.607,106123.2,81479.22222222222,17,12
7207,905,2014,6,825,1,77,75,1:20.657,149.075,103228.6,86825.55555555556,6,6
7549,905,2014,6,807,10,77,38,1:20.767,148.872,103724.2,83874.88888888889,9,5
2671,905,2014,6,8,6,77,75,1:18.479,153.212,102107.8,87701.66666666667,3,8
2241,905,2014,6,1,131,78,34,1:19.361,151.510,101673.2,81165.0,2,2
1241,906,2014,7,4,6,70,64,1:18.614,199.704,123774.8,81865.2,8,7
7633,906,2014,7,807,10,70,64,1:18.936,198.890,124903.2,81905.9,12,6
6586,906,2014,7,815,10,69,63,1:19.491,197.501,124621.4,80094.11111111111,11,2
7261,906,2014,7,825,1,70,56,1:18.819,199.185,125196.8,82210.7,13,11
6980,906,2014,7,818,5,70,56,1:19.399,197.730,123520.0,82123.5,7,10
234,906,2014,7,18,1,70,64,1:18.759,199.337,124508.2,81382.2,10,8
3145,906,2014,7,13,3,69,58,1:18.504,199.984,122919.6,79764.11111111111,5,5
1502,906,2014,7,3,131,70,33,1:18.881,199.028,122043.6,81877.9,1,1
6213,906,2014,7,20,9,70,48,1:19.171,198.299,122293.4,81836.1,2,4
9695,906,2014,7,821,15,64,51,1:20.112,195.970,127352.6,81053.75,20,13
7432,906,2014,7,822,3,70,52,1:19.321,197.924,122615.6,82493.7,4,9
1730,906,2014,7,16,15,69,66,1:20.226,195.692,125365.8,84217.55555555556,14,14
6803,906,2014,7,817,9,70,68,1:18.640,199.638,123029.4,81347.7,6,3
2833,906,2014,7,8,6,70,68,1:18.529,199.921,124046.8,83315.1,9,12
6418,907,2014,70,155,207,69,40,1:15.274,206.892,78856.2,78244.375,18,16
9699,907,2014,70,821,15,69,53,1:14.036,210.351,77963.0,75906.75,15,19
10956,907,2014,70,820,206,69,40,1:14.847,208.072,79510.6,76398.125,20,17
7273,907,2014,70,825,1,71,53,1:12.746,214.081,76423.2,73328.7,6,6
7647,907,2014,70,807,10,71,60,1:13.156,212.882,76752.4,73681.7,8,8
286,907,2014,70,18,1,71,60,1:12.858,213.752,77239.8,73401.6,12,11
7447,907,2014,70,822,3,71,63,1:12.581,214.568,74825.2,72905.8,2,3
9820,907,2014,70,828,207,69,33,1:14.672,208.560,79264.4,76482.75,19,18
7137,907,2014,70,154,208,70,42,1:13.953,210.587,82451.4,76202.77777777778,21,14
3175,907,2014,70,13,3,71,63,1:12.586,214.553,74654.4,73451.2,1,4
6596,907,2014,70,815,10,71,59,1:12.142,215.874,77104.0,72792.6,11,7
2881,907,2014,70,8,6,71,55,1:12.884,213.676,76540.4,73520.7,7,10
10595,907,2014,70,813,208,70,64,1:13.187,212.791,77994.4,73858.88888888889,16,12
6819,907,2014,70,817,9,71,55,1:13.060,213.161,76921.8,73511.4,10,9
1520,907,2014,70,3,131,71,50,1:12.598,214.518,74970.8,72894.8,3,1
1742,907,2014,70,16,15,70,59,1:13.709,211.284,77697.2,74534.22222222222,13,13
9739,907,2014,70,824,206,69,65,1:14.476,209.108,78694.4,75225.125,17,15
2408,907,2014,70,1,131,71,41,1:12.217,215.650,75061.4,72884.5,4,2
1285,907,2014,70,4,6,71,58,1:12.595,214.527,75835.4,73465.6,5,5
6955,908,2014,9,818,5,51,44,1:39.261,213.654,831307.8,99745.66666666669,16,10
7716,908,2014,9,826,5,52,45,1:38.407,215.509,829587.6,98863.0,9,9
7045,908,2014,9,154,208,51,48,1:38.919,214.393,831173.6,99231.0,15,12
1673,908,2014,9,16,15,51,34,1:40.041,211.989,830812.6,101165.88888888888,12,13
107,908,2014,9,18,1,52,52,1:38.284,215.778,828179.8,98806.2,3,4
2263,908,2014,9,1,131,52,26,1:37.176,218.239,827494.6,98049.5,2,1
7557,908,2014,9,807,10,52,52,1:38.625,215.032,829373.8,99239.9,7,8
1102,908,2014,9,4,6,52,52,1:38.587,215.115,829688.8,99424.4,10,5
7212,908,2014,9,825,1,52,32,1:38.677,214.919,828689.4,99481.2,4,7
6091,908,2014,9,20,9,52,52,1:37.481,217.556,828870.6,98763.2,5,6
6714,908,2014,9,817,9,52,34,1:38.459,215.395,829442.6,99483.2,8,3
7361,908,2014,9,822,3,52,34,1:38.264,215.822,829078.0,99103.4,6,2
6378,908,2014,9,155,207,50,31,1:41.462,209.020,832186.0,104052.625,19,16
9722,908,2014,9,824,206,51,51,1:39.961,212.158,830735.8,101461.33333333331,11,15
10548,908,2014,9,813,208,49,48,1:40.314,211.412,831028.0,101618.42857142857,14,14
6494,908,2014,9,815,10,51,41,1:38.716,214.834,832115.4,99873.77777777778,18,11
10939,908,2014,9,820,206,50,50,1:40.399,211.233,855649.2,101520.5,20,17
262,909,2014,10,18,1,67,64,1:21.346,202.424,97492.4,85508.1,6,7
6812,909,2014,10,817,9,67,53,1:20.846,203.676,98576.8,82710.1,12,5
6590,909,2014,10,815,10,66,54,1:20.752,203.913,97761.8,82093.66666666667,7,11
9696,909,2014,10,821,15,66,61,1:22.008,200.790,99118.2,82631.11111111111,14,14
7440,909,2014,10,822,3,67,45,1:21.494,202.056,96579.4,81986.2,2,2
6224,909,2014,10,20,9,67,39,1:21.545,201.930,96767.6,82645.3,3,4
6984,909,2014,10,818,5,66,58,1:21.876,201.113,98339.6,82375.77777777778,10,13
7642,909,2014,10,807,10,67,44,1:22.098,200.570,97338.6,83148.1,5,8
1511,909,2014,10,3,131,67,67,1:21.298,202.543,96068.0,81887.6,1,1
6417,909,2014,10,155,207,65,50,1:22.866,198.711,100226.4,83878.25,19,16
10594,909,2014,10,813,208,66,41,1:22.305,200.065,99441.8,84224.44444444444,16,10
1266,909,2014,10,4,6,67,57,1:20.548,204.429,96911.0,82589.4,4,6
2397,909,2014,10,1,131,67,53,1:19.908,206.066,98790.4,81745.0,13,3
2856,909,2014,10,8,6,66,55,1:21.338,202.444,98182.4,82657.77777777778,9,12
9738,909,2014,10,824,206,66,57,1:22.522,199.539,99888.0,83702.55555555556,17,15
7269,909,2014,10,825,1,66,56,1:20.224,205.255,100956.6,81964.44444444444,20,9
10955,909,2014,10,820,206,65,50,1:23.035,198.306,100062.8,85061.0,18,17
9816,909,2014,10,828,207,65,49,1:23.230,197.842,105620.4,86196.75,21,18
6728,910,2014,11,817,9,70,58,1:26.608,182.103,108349.0,88543.6,6,3
1680,910,2014,11,16,15,70,41,1:28.704,177.800,110770.8,90433.3,12,11
134,910,2014,11,18,1,70,50,1:29.156,176.898,108188.8,90410.1,5,10
7221,910,2014,11,825,1,70,41,1:28.883,177.442,113043.4,90751.3,19,12
6958,910,2014,11,818,5,70,31,1:29.120,176.970,109503.8,89723.0,9,9
7373,910,2014,11,822,3,70,63,1:26.850,181.595,106904.8,88274.2,2,8
3053,910,2014,11,13,3,70,51,1:28.229,178.757,109277.6,89169.4,8,4
10941,910,2014,11,820,206,69,47,1:29.499,176.220,113754.4,91964.55555555556,20,16
10552,910,2014,11,813,208,70,45,1:29.128,176.954,113828.4,89784.1,21,14
1130,910,2014,11,4,6,70,40,1:27.419,180.413,107523.0,89288.4,4,1
1425,910,2014,11,3,131,70,64,1:25.724,183.981,105352.4,86787.9,1,5
2285,910,2014,11,1,131,70,36,1:27.380,180.494,111624.0,89226.6,15,2
7725,910,2014,11,826,5,69,51,1:29.401,176.414,112837.4,92547.77777777778,18,13
2724,910,2014,11,8,6,70,47,1:27.983,179.257,110893.2,89215.5,13,6
6111,910,2014,11,20,9,70,52,1:28.746,177.716,107013.6,89455.8,3,7
9724,910,2014,11,824,206,69,49,1:29.883,175.468,111636.4,92009.66666666669,16,15
1695,911,2014,13,16,15,44,36,1:52.413,224.301,119626.4,114850.9,13,14
154,911,2014,13,18,1,44,38,1:53.483,222.186,113688.2,117440.9,8,8
2743,911,2014,13,8,6,44,39,1:54.090,221.004,119089.6,115491.9,6,3
9784,911,2014,13,828,207,43,26,1:55.900,217.553,121684.8,118420.77777777778,16,17
6519,911,2014,13,815,10,44,28,1:54.532,220.151,118811.4,115329.8,9,9
6133,911,2014,13,20,9,44,36,1:52.953,223.229,115250.6,116419.3,3,5
9676,911,2014,13,821,15,44,32,1:54.000,221.178,119999.8,114867.6,15,15
2314,911,2014,13,1,131,38,33,1:53.707,221.748,118065.4,131588.0,19,16
7730,911,2014,13,826,5,44,26,1:54.159,220.870,119168.6,115161.3,11,10
10943,911,2014,13,820,206,43,31,1:55.247,218.785,121810.6,117733.77777777778,17,18
6743,911,2014,13,817,9,44,44,1:52.974,223.187,117984.2,115778.7,2,1
6964,911,2014,13,818,5,44,31,1:53.276,222.592,119688.0,114138.9,14,13
7580,911,2014,13,807,10,44,40,1:53.612,221.934,119292.8,114222.6,12,12
3073,911,2014,13,13,3,44,37,1:52.512,224.104,113769.0,120416.4,10,11
7384,911,2014,13,822,3,44,40,1:52.716,223.698,116472.6,114286.9,5,4
1444,911,2014,13,3,131,44,36,1:50.511,228.161,113242.8,113906.2,1,2
7228,911,2014,13,825,1,44,28,1:54.203,220.785,116468.6,118282.1,7,6
9727,911,2014,13,824,206,39,32,1:56.347,216.717,131071.2,123304.8,20,19
1151,911,2014,13,4,6,44,29,1:53.879,221.413,117673.0,118144.2,4,7
9790,912,2014,14,828,207,51,47,1:30.280,231.001,95668.4,91048.625,22,20
10566,912,2014,14,813,208,52,32,1:29.856,232.091,93551.6,90289.11111111112,14,14
2320,912,2014,14,1,131,53,29,1:28.004,236.975,91306.4,88730.8,3,1
7079,912,2014,14,154,208,52,38,1:30.083,231.506,95450.6,90590.33333333331,21,16
6391,912,2014,14,155,207,52,35,1:30.758,229.784,94541.2,92468.11111111112,18,18
6965,912,2014,14,818,5,53,39,1:29.121,234.005,93157.0,89988.1,13,13
6531,912,2014,14,815,10,53,35,1:29.107,234.042,92137.2,90035.1,8,8
2764,912,2014,14,8,6,53,43,1:28.942,234.476,92604.6,89893.8,9,10
7736,912,2014,14,826,5,53,51,1:28.486,235.684,94230.6,89926.0,16,12
7234,912,2014,14,825,1,53,34,1:29.283,233.580,91562.4,90201.7,4,6
3086,912,2014,14,13,3,53,46,1:28.342,236.068,91176.4,89069.9,2,3
9729,912,2014,14,824,206,52,51,1:30.521,230.386,94918.6,91299.66666666669,19,19
1702,912,2014,14,16,15,52,46,1:29.375,233.340,94063.4,89897.44444444444,15,15
174,912,2014,14,18,1,53,35,1:29.245,233.680,91821.8,90039.4,6,9
6148,912,2014,14,20,9,53,34,1:29.141,233.952,91681.4,90372.8,5,5
6754,912,2014,14,817,9,53,53,1:28.588,235.413,92954.6,89072.7,12,7
9680,912,2014,14,821,15,51,40,1:29.449,233.147,94415.6,97488.75,17,17
7589,912,2014,14,807,10,53,35,1:29.366,233.363,92821.2,90144.3,10,11
1453,912,2014,14,3,131,53,51,1:28.206,236.432,90405.2,88600.2,1,2
7393,912,2014,14,822,3,53,50,1:28.559,235.490,92863.2,88889.0,11,4
6542,913,2014,15,815,10,60,46,1:52.007,162.793,118688.4,115123.5,14,14
1186,913,2014,15,4,6,60,27,1:52.115,162.636,115303.4,115077.6,3,4
10948,913,2014,15,820,206,59,43,1:53.807,160.218,121665.0,118053.0,21,18
187,913,2014,15,18,1,52,16,1:53.707,160.359,116592.0,116220.5,7,7
6969,913,2014,15,818,5,60,48,1:51.937,162.895,117752.2,115704.5,11,12
2334,913,2014,15,1,131,60,39,1:50.417,165.137,113903.0,116431.2,1,1
7086,913,2014,15,154,208,60,25,1:53.543,160.591,118812.4,117601.3,15,11
9792,913,2014,15,828,207,60,14,1:55.416,157.985,121022.4,117372.0,19,16
6764,913,2014,15,817,9,60,30,1:52.569,161.980,115724.0,115119.2,4,3
10569,913,2014,15,813,208,60,26,1:53.213,161.059,119158.8,117649.5,17,10
7240,913,2014,15,825,1,60,48,1:51.639,163.330,117440.0,116042.6,9,13
9730,913,2014,15,824,206,60,47,1:53.538,160.598,120131.6,116686.9,18,17
2776,913,2014,15,8,6,60,28,1:52.872,161.545,115955.8,117525.2,5,8
7599,913,2014,15,807,10,60,27,1:52.762,161.703,118119.6,117523.2,12,9
7402,913,2014,15,822,3,60,25,1:52.515,162.058,116858.6,118097.3,8,6
7742,913,2014,15,826,5,60,45,1:51.761,163.151,117599.0,116100.4,10,15
6164,913,2014,15,20,9,60,27,1:52.519,162.052,114340.2,115383.2,2,2
3097,913,2014,15,13,3,60,27,1:53.283,160.959,116186.6,116450.4,6,5
2795,914,2014,22,8,6,43,36,1:52.426,185.946,402398.2,119542.66666666669,9,12
10950,914,2014,22,820,206,43,25,1:56.472,179.486,405620.0,124053.22222222222,19,21
7607,914,2014,22,807,10,44,28,1:52.814,185.306,403193.6,121301.9,12,8
201,914,2014,22,18,1,44,33,1:51.721,187.119,401939.4,120589.4,7,5
1714,914,2014,22,16,15,40,25,1:55.753,180.601,403487.2,117966.16666666669,13,19
6972,914,2014,22,818,5,44,35,1:53.562,184.086,405332.0,119296.2,18,13
6175,914,2014,22,20,9,44,32,1:51.915,186.795,402090.8,117091.0,8,4
7408,914,2014,22,822,3,44,41,1:54.103,183.213,400867.4,122997.6,3,6
7100,914,2014,22,154,208,43,28,1:55.302,181.308,404035.6,122579.0,15,14
3108,914,2014,22,13,3,44,39,1:53.450,184.267,401205.8,122614.8,4,7
7246,914,2014,22,825,1,43,38,1:53.510,184.170,401692.6,120494.66666666669,6,16
6773,914,2014,22,817,9,44,38,1:52.231,186.269,401538.6,119827.2,5,2
6554,914,2014,22,815,10,43,27,1:53.556,184.095,402623.2,118096.66666666669,10,10
6401,914,2014,22,155,207,43,29,1:55.641,180.776,404972.4,128401.44444444444,17,20
9733,914,2014,22,824,206,41,27,1:55.985,180.240,404579.0,118101.85714285714,16,18
2346,914,2014,22,1,131,44,39,1:51.600,187.322,400715.8,117833.4,2,1
10577,914,2014,22,813,208,43,26,1:54.702,182.256,405700.6,122400.88888888888,20,15
9685,914,2014,22,821,15,43,40,1:55.372,181.198,403709.8,122387.55555555556,14,11
9797,914,2014,22,828,207,43,27,1:54.669,182.309,405975.2,123486.11111111112,21,17
1471,914,2014,22,3,131,44,15,1:52.551,185.739,400592.8,115898.7,1,3
7747,914,2014,22,826,5,43,25,1:54.021,183.345,402980.6,121258.55555555556,11,9
305,915,2014,71,18,1,53,47,1:41.964,206.472,106600.2,102462.1,3,4
10609,915,2014,71,813,208,52,50,1:44.030,202.372,111989.8,105135.22222222222,17,18
6856,915,2014,71,817,9,53,50,1:43.050,204.296,108452.4,103372.3,7,7
9706,915,2014,71,821,15,52,45,1:44.075,202.284,109386.6,104879.44444444444,12,15
2913,915,2014,71,8,6,53,45,1:42.919,204.556,108929.2,103197.0,9,9
7788,915,2014,71,826,5,52,52,1:42.022,206.355,109141.4,102322.0,10,14
7479,915,2014,71,822,3,53,53,1:40.896,208.658,105822.6,101821.0,2,3
2446,915,2014,71,1,131,53,48,1:41.606,207.200,105318.0,102474.8,1,1
6633,915,2014,71,815,10,53,47,1:42.924,204.547,109291.4,103155.8,11,10
3196,915,2014,71,13,3,53,47,1:42.879,204.636,112431.2,103172.8,19,11
1319,915,2014,71,4,6,53,53,1:42.179,206.038,106754.4,103264.1,4,6
6272,915,2014,71,20,9,53,53,1:42.630,205.133,108321.8,103223.8,6,8
7293,915,2014,71,825,1,53,44,1:43.076,204.245,107846.8,103470.4,5,5
7162,915,2014,71,154,208,52,49,1:44.461,201.537,110532.6,104837.11111111112,14,17
1537,915,2014,71,3,131,53,52,1:41.360,207.703,112096.6,101960.9,18,2
1750,915,2014,71,16,15,52,42,1:43.822,202.777,111426.4,105692.66666666669,16,16
6993,915,2014,71,818,5,53,53,1:42.550,205.293,108805.4,104016.4,8,13
9836,915,2014,71,828,207,51,48,1:43.979,202.471,110901.6,107887.875,15,19
7673,915,2014,71,807,10,53,50,1:42.685,205.023,109518.4,102959.7,13,12
1313,916,2014,69,4,6,56,47,1:41.474,195.585,137910.6,105052.1,6,6
9704,916,2014,69,821,15,55,47,1:43.006,192.676,138970.8,103927.66666666669,14,15
2439,916,2014,69,1,131,56,49,1:41.929,194.712,136840.8,102714.4,2,1
3192,916,2014,69,13,3,56,50,1:42.971,192.741,137269.0,103423.5,3,4
6991,916,2014,69,818,5,56,17,1:44.180,190.504,138377.2,105112.9,9,11
6849,916,2014,69,817,9,56,33,1:42.831,193.004,137567.4,103555.9,5,3
2908,916,2014,69,8,6,55,54,1:42.888,192.897,138047.8,107126.77777777778,7,13
7288,916,2014,69,825,1,56,29,1:44.287,190.309,138702.4,105302.5,12,8
7156,916,2014,69,154,208,55,51,1:44.440,190.030,138448.2,105908.33333333331,10,10
7780,916,2014,69,826,5,55,53,1:41.689,195.171,138622.8,107854.44444444444,11,14
6265,916,2014,69,20,9,56,50,1:41.379,195.768,139180.8,104977.1,16,7
1534,916,2014,69,3,131,56,48,1:41.932,194.706,136693.0,102953.4,1,2
10605,916,2014,69,813,208,56,38,1:43.808,191.187,138267.8,104953.2,8,12
303,916,2014,69,18,1,55,33,1:44.255,190.367,138802.4,106103.33333333331,13,9
7472,916,2014,69,822,3,56,55,1:42.505,193.617,137420.6,103178.6,4,5
1216,917,2014,18,4,6,71,55,1:14.313,208.744,78935.2,75265.4,7,7
1480,917,2014,18,3,131,71,62,1:13.619,210.711,76769.0,73815.8,1,1
3121,917,2014,18,13,3,71,59,1:14.101,209.341,78539.6,74748.1,5,3
6187,917,2014,18,20,9,71,68,1:14.018,209.576,79053.2,74502.0,8,5
7753,917,2014,18,826,5,70,62,1:14.144,209.219,79896.6,74698.55555555556,13,11
10579,917,2014,18,813,208,70,47,1:14.810,207.357,84889.8,75249.44444444444,18,12
2805,917,2014,18,8,6,71,37,1:14.963,206.934,79413.8,75644.8,11,6
9688,917,2014,18,821,15,70,64,1:14.875,207.177,79302.6,75261.44444444444,10,14
1719,917,2014,18,16,15,70,42,1:14.834,207.290,81029.4,75325.88888888889,16,17
7419,917,2014,18,822,3,70,64,1:14.229,208.980,77850.6,74679.55555555556,3,10
7111,917,2014,18,154,208,63,63,1:14.070,209.428,80161.8,74122.5,14,16
6976,917,2014,18,818,5,70,65,1:14.774,207.457,80395.6,75266.22222222222,15,13
2357,917,2014,18,1,131,71,62,1:13.555,210.895,76994.0,73888.6,2,2
6564,917,2014,18,815,10,70,70,1:14.550,208.080,81240.4,74894.77777777778,17,15
7616,917,2014,18,807,10,71,70,1:13.728,210.400,79709.2,74254.4,12,9
212,917,2014,18,18,1,71,68,1:13.999,209.629,78036.6,74303.7,4,4
7250,917,2014,18,825,1,71,62,1:14.544,208.097,78643.0,75079.2,6,8
6570,918,2014,24,815,10,55,49,1:45.808,188.968,111428.6,106614.9,10,10
2370,918,2014,24,1,131,55,49,1:45.599,189.342,107682.2,106320.2,1,1
7255,918,2014,24,825,1,55,37,1:46.824,187.171,112370.0,107535.0,13,12
7116,918,2014,24,154,208,54,35,1:47.897,185.310,114595.6,108891.77777777778,20,14
7423,918,2014,24,822,3,55,54,1:45.727,189.113,110568.4,106443.4,8,4
1494,918,2014,24,3,131,54,17,1:46.869,187.092,107981.8,112267.66666666669,2,8
6978,918,2014,24,818,5,55,50,1:45.686,189.186,111683.4,106532.5,11,13
7624,918,2014,24,807,10,55,47,1:45.777,189.024,111065.6,106221.4,9,7
2817,918,2014,24,8,6,55,46,1:47.736,185.586,110465.0,107961.0,6,11
1727,918,2014,24,16,15,54,44,1:47.508,185.980,108544.0,112324.0,18,16
11450,918,2014,24,829,207,54,47,1:48.398,184.453,113784.0,109086.33333333331,19,17
6199,918,2014,24,20,9,55,51,1:45.552,189.427,113177.8,108712.0,16,5
1229,918,2014,24,4,6,55,45,1:47.424,186.126,110467.0,108205.6,7,9
227,918,2014,24,18,1,55,47,1:46.739,187.320,109754.0,107095.9,4,6
9692,918,2014,24,821,15,54,43,1:47.698,185.652,111855.2,108866.11111111112,12,15
3132,918,2014,24,13,3,55,47,1:44.826,190.738,108732.2,105538.6,3,2
6792,918,2014,24,817,9,55,50,1:44.496,191.341,112946.4,107544.5,15,3
2936,926,2015,1,13,3,58,50,1:31.719,208.144,122809.0,91949.4,3,4
6004,926,2015,1,20,6,58,52,1:31.457,208.740,122965.0,91855.2,4,3
2172,926,2015,1,1,131,58,50,1:30.945,209.915,92655.6,92794.4,1,1
7503,926,2015,1,807,10,57,48,1:31.970,207.576,124358.0,92641.77777777778,10,7
9743,926,2015,1,828,15,57,51,1:31.560,208.505,124921.8,92444.22222222222,11,9
15,926,2015,1,18,1,56,56,1:33.338,204.534,125069.6,95375.375,12,11
1340,926,2015,1,3,131,58,47,1:31.092,209.577,91443.4,91381.8,2,2
7796,926,2015,1,831,15,58,46,1:32.612,206.137,123506.6,93848.4,5,5
7838,926,2015,1,832,5,57,49,1:32.872,205.560,95450.8,93756.66666666669,7,8
6658,926,2015,1,817,9,57,46,1:32.797,205.726,123640.8,94384.88888888888,6,6
6432,926,2015,1,815,10,57,46,1:31.959,207.601,125173.8,93503.77777777778,13,10
7843,927,2015,2,832,5,55,37,1:45.507,189.132,121706.4,106958.33333333331,4,7
6666,927,2015,2,817,9,55,42,1:45.312,189.482,124729.2,107176.33333333331,7,9
7004,927,2015,2,154,208,55,36,1:44.812,190.386,121392.0,107007.88888888888,3,11
7318,927,2015,2,822,3,56,42,1:44.088,191.710,126790.8,105178.8,13,6
10522,927,2015,2,813,208,47,38,1:45.070,189.919,137192.4,122651.0,18,12
6019,927,2015,2,20,6,56,46,1:43.648,193.501,120967.6,104607.1,1,1
7690,927,2015,2,826,9,55,41,1:44.514,190.929,126074.8,105802.77777777778,10,10
6440,927,2015,2,815,10,55,37,1:45.345,189.423,122687.2,107132.11111111112,5,13
11425,927,2015,2,833,209,53,44,1:49.040,183.004,126444.0,110887.85714285714,11,16
2954,927,2015,2,13,3,56,40,1:43.990,191.891,124965.4,105798.8,8,5
2602,927,2015,2,8,6,56,40,1:44.124,191.644,132670.6,105334.0,17,4
1351,927,2015,2,3,131,56,43,1:42.062,195.516,125183.8,103594.8,9,3
2188,927,2015,2,1,131,56,45,1:43.125,193.501,123657.2,104292.9,6,2
7996,927,2015,2,830,5,56,42,1:44.579,190.810,126767.8,105675.4,12,8
7798,927,2015,2,831,15,55,45,1:43.902,192.054,131174.4,105076.0,16,14
7514,927,2015,2,807,10,55,46,1:44.822,190.368,121079.4,105643.11111111112,2,15
1032,928,2015,17,4,1,55,40,1:43.728,189.183,109361.8,116109.66666666669,16,15
2969,928,2015,17,13,3,56,37,1:42.734,191.013,106022.0,112811.1,5,5
7800,928,2015,17,831,15,56,46,1:43.692,189.248,106953.4,110209.6,8,9
6449,928,2015,17,815,10,55,44,1:43.512,189.578,108713.6,117658.55555555556,13,12
1361,928,2015,17,3,131,56,39,1:42.565,191.328,104843.4,116289.7,2,2
46,928,2015,17,18,1,55,21,1:44.991,186.907,109502.8,116422.22222222222,17,13
6672,928,2015,17,817,9,56,46,1:43.245,190.068,109205.8,110407.8,15,10
11439,928,2015,17,829,209,54,40,1:45.414,186.157,111445.0,115912.25,20,17
6032,928,2015,17,20,6,56,15,1:43.018,190.487,105300.2,115290.7,3,3
11426,928,2015,17,833,209,54,43,1:45.963,185.192,111141.6,113796.125,19,18
2198,928,2015,17,1,131,56,31,1:42.208,191.996,104631.2,116654.2,1,1
2619,928,2015,17,8,6,56,48,1:43.026,190.472,105595.8,115081.5,4,4
7848,928,2015,17,832,5,55,41,1:42.652,191.166,110689.4,113580.88888888888,18,16
8003,928,2015,17,830,5,52,46,1:43.880,188.906,107684.0,104456.66666666669,11,8
7323,928,2015,17,822,3,56,37,1:43.051,190.426,106162.6,112074.1,6,6
9753,928,2015,17,828,15,55,32,1:44.204,188.319,107528.0,118839.22222222222,10,11
10528,928,2015,17,813,208,49,37,1:43.686,189.259,107073.8,126016.66666666669,9,14
7010,928,2015,17,154,208,56,34,1:43.134,190.272,106491.6,110998.2,7,7
11427,929,2015,3,833,209,54,36,1:42.033,190.949,106174.0,105389.57142857143,18,17
2986,929,2015,3,13,3,56,12,1:39.094,196.613,103625.6,102379.55555555556,14,8
6042,929,2015,3,20,6,57,38,1:36.624,201.639,100241.8,99568.2,2,5
7532,929,2015,3,807,10,56,40,1:38.653,197.492,102323.2,100822.77777777778,8,12
11440,929,2015,3,829,209,55,36,1:41.759,191.464,106276.4,104093.375,19,16
7019,929,2015,3,154,208,57,34,1:39.161,196.480,102008.0,100466.3,7,7
7330,929,2015,3,822,3,57,16,1:38.095,198.615,101308.2,99539.0,5,4
2633,929,2015,3,8,6,57,42,1:36.311,202.294,101033.8,97971.8,4,3
7802,929,2015,3,831,15,56,43,1:38.216,198.370,103252.2,99901.55555555556,12,13
6678,929,2015,3,817,9,57,53,1:38.948,196.903,101830.4,99662.7,6,6
10531,929,2015,3,813,208,56,43,1:37.665,199.490,103971.2,98750.88888888888,16,15
2210,929,2015,3,1,131,57,38,1:37.857,199.098,99857.0,98895.2,1,1
9757,929,2015,3,828,15,56,27,1:38.422,197.955,102446.6,100524.22222222222,9,14
7699,929,2015,3,826,9,56,36,1:38.725,197.348,104060.8,100911.0,17,10
6459,929,2015,3,815,10,56,39,1:38.338,198.124,103044.4,100806.0,11,9
1045,929,2015,3,4,1,56,38,1:38.992,196.815,103384.4,100154.66666666669,13,11
1376,929,2015,3,3,131,57,36,1:37.326,200.184,100600.8,99005.8,3,2
8019,930,2015,4,830,5,65,46,1:31.896,182.358,95929.2,92978.88888888888,7,10
69,930,2015,4,18,1,65,46,1:31.162,183.826,98102.6,92162.11111111112,18,16
6697,930,2015,4,817,9,65,56,1:31.124,183.903,96657.2,91867.22222222222,10,7
7706,930,2015,4,826,9,65,40,1:31.887,182.376,97306.2,93241.44444444444,13,9
11428,930,2015,4,833,209,62,51,1:34.211,177.877,99415.2,95434.16666666669,19,18
6057,930,2015,4,20,6,66,61,1:30.737,184.687,93362.0,91314.8,2,3
2648,930,2015,4,8,6,66,47,1:29.931,186.342,94592.8,91821.9,5,5
6471,930,2015,4,815,10,65,38,1:31.932,182.286,97713.2,93463.88888888888,16,13
1383,930,2015,4,3,131,66,53,1:29.109,188.061,92732.2,90250.9,1,1
7028,930,2015,4,154,208,65,46,1:31.945,182.261,96839.0,92523.33333333331,11,8
2224,930,2015,4,1,131,66,54,1:28.270,189.849,93589.0,90278.4,3,2
11441,930,2015,4,829,209,63,49,1:33.655,178.933,99589.6,95702.42857142857,20,17
7539,930,2015,4,807,10,65,51,1:30.888,184.380,97843.0,92957.22222222222,17,15
2995,930,2015,4,13,3,66,51,1:30.374,185.429,95472.0,91339.5,6,6
7340,930,2015,4,822,3,66,44,1:30.711,184.740,94131.4,91888.1,4,4
7863,930,2015,4,832,5,65,62,1:31.156,183.838,96533.0,92188.66666666669,9,11
7804,930,2015,4,831,15,65,41,1:31.928,182.294,97459.2,93011.22222222222,14,12
9762,930,2015,4,828,15,65,52,1:32.222,181.713,97597.2,93406.88888888888,15,14
7350,931,2015,6,822,3,78,74,1:18.944,152.173,86434.4,80789.2,14,14
7867,931,2015,6,832,5,78,48,1:19.816,150.511,86837.2,83088.2,16,10
79,931,2015,6,18,1,78,76,1:19.490,151.128,85373.6,89339.0,10,8
9767,931,2015,6,828,15,78,75,1:19.285,151.519,86607.8,82713.8,15,13
11442,931,2015,6,829,209,76,58,1:22.693,145.274,88137.0,84157.25,17,17
6476,931,2015,6,815,10,78,74,1:19.657,150.811,83957.6,89404.2,7,7
