raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,milliseconds,statusId,circuit_country,constructor_points,constructor_position,constructor_wins,constructor_nationality,driver_nationality,driver_points,driver_wins,driver_age,Unnamed: 0,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms,results_points
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,-0.36594905606165773,-0.14748192056457438,9,8,1.0,0,8,-0.04451071883491692,4.0,-0.32510469363312444,-0.41870351639090786,28,-0.1136601926950583,-0.32510469363312444,0.30000000000000004,7636,9.0,7889.0,7297.0,7368.0,4.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,-0.36594905606165773,-0.14748192056457438,8,12,0.05313511870954793,1,11,0.18820427394666595,4.0,-0.32510469363312444,-0.41870351639090786,28,-0.03857207773104219,-0.32510469363312444,0.30000000000000004,7727,8.0,7624.0,7332.0,7892.0,0.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,-0.36594905606165773,-0.14748192056457438,9,12,1.0,0,3,0.013668029360478798,4.0,-0.32510469363312444,-0.41870351639090786,28,-0.03857207773104219,-0.32510469363312444,0.30000000000000004,7675,9.0,7348.0,6961.0,7125.0,0.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,-0.36594905606165773,-0.14748192056457438,8,19,1.0,0,18,0.5178838470539083,4.0,-0.32510469363312444,-0.41870351639090786,28,0.2805524108660263,-0.32510469363312444,0.3500000000000001,7885,8.0,8413.0,7788.0,7684.0,0.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,-0.36594905606165773,-0.14748192056457438,7,8,0.04939634296254178,1,10,0.013668029360478798,4.0,-0.32510469363312444,-0.41870351639090786,28,-0.03857207773104219,-0.32510469363312444,0.30000000000000004,7656,7.0,9594.0,9216.0,9326.0,4.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,-0.36594905606165773,-0.14748192056457438,11,7,0.05950437255857091,1,34,0.4403121827933807,4.0,-0.32510469363312444,-0.41870351639090786,28,0.2805524108660263,-0.32510469363312444,0.3500000000000001,7867,11.0,10291.0,9966.0,27352.0,6.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,-0.36594905606165773,-0.14748192056457438,11,17,1.0,0,24,0.29486531230489144,4.0,-0.32510469363312444,-0.41870351639090786,28,0.14914820967899808,-0.32510469363312444,0.3500000000000001,7823,14.0,10026.0,27578.0,27352.0,0.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,-0.36594905606165773,-0.14748192056457438,9,5,0.07845361904932496,1,4,-0.2481363375188019,5.0,-0.32510469363312444,-0.41870351639090786,28,-0.3201525088461026,-0.32510469363312444,0.30000000000000004,7578,10.0,10726.0,10764.0,10651.0,10.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,4,6,0.0455784682024345,1,2,-0.3935832080072912,3.0,-0.32510469363312444,2.06936928519207,39,-0.41401265255112274,-0.32510469363312444,0.1499999999999999,7521,4.0,8783.0,8616.0,8979.0,8.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,5,5,0.05963035239957712,1,9,-0.054207176867482866,3.0,-0.32510469363312444,2.06936928519207,39,-0.22629236514108245,-0.32510469363312444,0.1499999999999999,7550,5.0,10132.0,10009.0,9896.0,10.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,15,19,1.0,0,5,-0.3935832080072912,4.0,-0.32510469363312444,2.06936928519207,39,-0.41401265255112274,-0.32510469363312444,0.1499999999999999,7538,15.0,9274.0,27578.0,27352.0,0.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,5,3,0.0596315016337354,1,28,0.18820427394666595,3.0,-0.32510469363312444,2.06936928519207,39,0.055288065973977944,-0.32510469363312444,0.1499999999999999,7588,5.0,8111.0,7966.0,8416.0,15.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,20,9,0.07719810054578316,1,19,0.45000864082594666,3.0,-0.32510469363312444,2.06936928519207,39,0.092832123455986,-0.32510469363312444,0.1499999999999999,7624,20.0,201680.0,27578.0,27352.0,2.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,5,15,1.0,0,33,1.3420827798220143,3.0,0.4269252821527808,2.06936928519207,39,1.1816097904342195,0.4269252821527808,0.1499999999999999,7700,5.0,9009.0,8713.0,9202.0,0.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,7,19,1.0,0,12,1.5747977726035973,3.0,0.4269252821527808,2.06936928519207,39,1.406874135326268,0.4269252821527808,0.1499999999999999,7741,7.0,8540.0,9278.0,9832.0,0.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,7,3,0.03145556926006279,1,6,1.7202446430920866,3.0,0.4269252821527808,2.06936928519207,39,1.6884545664413284,0.4269252821527808,0.1499999999999999,7753,7.0,10499.0,10754.0,12969.0,15.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,5,5,0.015082707608358115,1,14,1.8172092234177462,3.0,0.4269252821527808,2.06936928519207,39,1.8761748538513687,0.4269252821527808,0.1499999999999999,7771,5.0,8481.0,8333.0,8615.0,10.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,2,2,0.09623766098987263,1,26,2.069317132264461,3.0,0.4269252821527808,2.06936928519207,39,2.214071371189441,0.4269252821527808,0.1499999999999999,7792,2.0,10551.0,9914.0,9934.0,18.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,3,3,0.03959963693711499,1,15,2.5056577437299286,3.0,0.4269252821527808,2.06936928519207,39,2.683372089714542,0.4269252821527808,0.19999999999999996,7843,3.0,9380.0,9649.0,8957.0,15.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,5,2,0.03877448681146803,1,7,3.213499180107243,3.0,1.178955257938686,2.06936928519207,39,3.8284658429157874,1.178955257938686,0.19999999999999996,7888,5.0,7005.0,6817.0,7478.0,18.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,6,3,0.06899351974598278,1,32,3.475303546986524,3.0,1.178955257938686,2.06936928519207,39,4.110046274030847,1.178955257938686,0.19999999999999996,7923,6.0,9895.0,9744.0,10089.0,15.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,3,3,0.04230945182481738,1,8,0.7118130077052274,3.0,-0.32510469363312444,2.06936928519207,39,0.3744125545710464,-0.32510469363312444,0.1499999999999999,7634,3.0,7208.0,7572.0,7937.0,15.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,1.5617150713142431,1.5777110466829019,4,4,0.05173166602970031,1,11,1.458440276212806,3.0,0.4269252821527808,2.06936928519207,39,1.406874135326268,0.4269252821527808,0.1499999999999999,7709,4.0,7427.0,7388.0,7922.0,12.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,4,1,0.026310804592307974,1,3,1.245118199496355,3.0,0.4269252821527808,2.06936928519207,39,1.1816097904342195,0.4269252821527808,0.1499999999999999,7682,5.0,6673.0,6401.0,7140.0,25.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,2,1,0.06565531154628423,1,18,2.9226054391302645,3.0,1.178955257938686,2.06936928519207,39,3.490569325577715,1.178955257938686,0.19999999999999996,7876,2.0,8256.0,8140.0,8185.0,25.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,1.5617150713142431,1.5777110466829019,4,2,0.04622231673242133,1,10,1.0027067486822059,3.0,-0.32510469363312444,2.06936928519207,39,0.7123090719091189,-0.32510469363312444,0.1499999999999999,7650,4.0,9631.0,9818.0,9705.0,18.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,1.5617150713142431,1.5777110466829019,18,2,0.05579064219046248,1,34,2.6801939883161157,3.0,0.4269252821527808,2.06936928519207,39,3.0212686070526145,0.4269252821527808,0.19999999999999996,7862,15.0,10166.0,27578.0,27352.0,18.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,19,5,0.04058401543683024,1,24,2.243853376850648,3.0,0.4269252821527808,2.06936928519207,39,2.4017916585994814,0.4269252821527808,0.19999999999999996,7812,11.0,9348.0,27578.0,27352.0,10.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,1.5617150713142431,1.5777110466829019,5,16,1.0,0,4,-0.054207176867482866,3.0,-0.32510469363312444,2.06936928519207,39,-0.22629236514108245,-0.32510469363312444,0.1499999999999999,7573,5.0,10842.0,11101.0,11094.0,0.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,11,9,0.04581528969656887,1,2,-0.4711548722678188,4.0,-0.32510469363312444,-0.24425608780064,6,-0.5266448249971469,-0.32510469363312444,0.3999999999999999,7517,12.0,8473.0,9153.0,27352.0,2.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,14,13,0.06077708994572284,1,9,-0.3160115437467636,4.0,-0.32510469363312444,-0.24425608780064,6,-0.4515567100331308,-0.32510469363312444,0.44999999999999996,7567,14.0,10124.0,9805.0,27352.0,0.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,14,8,1.0,0,5,-0.3741902919421593,3.0,-0.32510469363312444,-0.24425608780064,6,-0.4515567100331308,-0.32510469363312444,0.44999999999999996,7534,14.0,9479.0,9525.0,27352.0,4.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,11,15,1.0,0,28,-0.19965404735597214,5.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7607,11.0,8685.0,8123.0,27352.0,0.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,12,14,1.0,0,19,-0.19965404735597214,5.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7608,12.0,7663.0,7640.0,27352.0,0.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,17,11,0.040954980297371046,1,33,-0.12208238309544453,7.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7699,17.0,8996.0,27578.0,27352.0,0.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,16,18,1.0,0,12,-0.08329655096518072,7.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7729,16.0,8582.0,27578.0,27352.0,0.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,18,15,1.0,0,6,-0.08329655096518072,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7748,20.0,10807.0,27578.0,27352.0,0.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,17,12,1.0,0,14,-0.08329655096518072,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7777,20.0,8285.0,27578.0,27352.0,0.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,18,12,1.0,0,26,-0.02511780276978501,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7797,18.0,10764.0,27578.0,27352.0,0.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,19,15,1.0,0,15,-0.02511780276978501,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7836,19.0,9141.0,27578.0,27352.0,0.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,20,14,1.0,0,7,0.013668029360478798,6.0,-0.32510469363312444,-0.24425608780064,6,-0.3389245375871066,-0.32510469363312444,0.44999999999999996,7904,20.0,7501.0,27578.0,27352.0,0.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,18,14,1.0,0,32,0.013668029360478798,6.0,-0.32510469363312444,-0.24425608780064,6,-0.3389245375871066,-0.32510469363312444,0.44999999999999996,7919,18.0,10377.0,27578.0,27352.0,0.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,15,16,1.0,0,8,-0.19965404735597214,5.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7642,15.0,8198.0,8065.0,27352.0,0.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,-0.7680536198948804,0.3353288605389491,19,13,0.053275721564499195,1,11,-0.12208238309544453,7.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7723,20.0,7801.0,27578.0,27352.0,0.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,15,15,1.0,0,3,-0.16086821522570835,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7668,16.0,6771.0,27578.0,27352.0,0.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,15,8,1.0,0,18,0.013668029360478798,6.0,-0.32510469363312444,-0.24425608780064,6,-0.3389245375871066,-0.32510469363312444,0.44999999999999996,7879,17.0,8566.0,27578.0,27352.0,4.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,17,12,1.0,0,10,-0.19965404735597214,5.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7665,18.0,9462.0,27578.0,27352.0,0.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,-0.7680536198948804,0.3353288605389491,17,11,1.0,0,34,-0.02511780276978501,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7851,20.0,10235.0,27578.0,27352.0,0.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,15,16,1.0,0,24,-0.02511780276978501,6.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7808,19.0,10477.0,27578.0,27352.0,0.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,-0.7680536198948804,0.3353288605389491,16,9,0.07871663515651536,1,4,-0.23843987948623596,4.0,-0.32510469363312444,-0.24425608780064,6,-0.41401265255112274,-0.32510469363312444,0.44999999999999996,7569,16.0,10889.0,27578.0,27352.0,2.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,14,12,0.04682015626731281,1,2,-0.5875123686586102,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.5641888824791549,-0.32510469363312444,0.19999999999999996,7511,15.0,8903.0,9186.0,27352.0,0.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,12,11,0.060566146034531865,1,9,-0.5778159106260443,9.0,-0.32510469363312444,-0.19540151335362035,10,-0.545416853738151,-0.32510469363312444,0.19999999999999996,7561,12.0,9885.0,9357.0,27352.0,0.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,8,10,1.0,0,5,-0.5778159106260443,9.0,-0.32510469363312444,-0.19540151335362035,10,-0.545416853738151,-0.32510469363312444,0.19999999999999996,7535,9.0,9338.0,9009.0,9774.0,1.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,13,16,1.0,0,28,-0.4129761240724231,7.0,-0.32510469363312444,-0.19540151335362035,10,-0.545416853738151,-0.32510469363312444,0.19999999999999996,7599,13.0,8613.0,8496.0,27352.0,0.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,6,6,0.07713271308505329,1,19,-0.3354044598118955,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.3952406238101187,-0.32510469363312444,0.19999999999999996,7622,6.0,7328.0,7388.0,7261.0,8.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,10,7,0.04072338980009507,1,33,-0.11238592506287857,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.09488816395405426,-0.32510469363312444,0.19999999999999996,7706,10.0,9079.0,9543.0,8994.0,6.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,18,13,1.0,0,12,-0.015421344737219058,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.019800048990038163,-0.32510469363312444,0.19999999999999996,7734,18.0,8042.0,27578.0,27352.0,0.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,3,6,0.03336361499292467,1,6,-0.4129761240724231,9.0,-0.32510469363312444,-0.19540151335362035,10,0.13037618093799405,-0.32510469363312444,0.19999999999999996,7750,3.0,10403.0,10602.0,12951.0,8.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,8,6,0.016650144113963428,1,14,-0.2772257116164998,7.0,-0.32510469363312444,-0.19540151335362035,10,0.2805524108660263,-0.32510469363312444,0.19999999999999996,7779,8.0,8670.0,8415.0,8199.0,8.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,9,20,1.0,0,26,-0.2772257116164998,7.0,-0.32510469363312444,-0.19540151335362035,10,0.2805524108660263,-0.32510469363312444,0.19999999999999996,7800,9.0,10712.0,10334.0,10165.0,0.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,11,9,0.04252265457556087,1,15,-0.1705646732582743,7.0,-0.32510469363312444,-0.19540151335362035,10,0.35564052583004235,-0.32510469363312444,0.25,7835,8.0,9799.0,9438.0,9126.0,2.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,18,15,1.0,0,7,-0.12208238309544453,7.0,-0.32510469363312444,-0.19540151335362035,10,0.35564052583004235,-0.32510469363312444,0.25,7906,13.0,7164.0,7570.0,27352.0,0.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,9,17,1.0,0,32,-0.08329655096518072,7.0,-0.32510469363312444,-0.19540151335362035,10,0.35564052583004235,-0.32510469363312444,0.25,7922,9.0,10536.0,10414.0,10140.0,0.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,8,9,1.0,0,8,-0.3160115437467636,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.35769656632811064,-0.32510469363312444,0.19999999999999996,7639,8.0,7777.0,7341.0,7284.0,2.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,-0.1609436907564005,-0.1562205151132002,15,8,0.052686560728940984,1,11,-0.015421344737219058,5.0,-0.32510469363312444,-0.19540151335362035,10,-0.019800048990038163,-0.32510469363312444,0.19999999999999996,7724,16.0,8020.0,27578.0,27352.0,4.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,11,6,1.0,0,3,-0.18026113129084026,7.0,-0.32510469363312444,-0.19540151335362035,10,-0.20752033640007844,-0.32510469363312444,0.19999999999999996,7680,11.0,6648.0,7245.0,27352.0,8.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,11,11,1.0,0,18,-0.1317788411280105,7.0,-0.32510469363312444,-0.19540151335362035,10,0.35564052583004235,-0.32510469363312444,0.25,7871,11.0,7852.0,8444.0,27352.0,0.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,11,19,1.0,0,10,-0.3160115437467636,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.35769656632811064,-0.32510469363312444,0.19999999999999996,7658,11.0,9986.0,9275.0,27352.0,0.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,-0.1609436907564005,-0.1562205151132002,6,19,1.0,0,34,-0.1317788411280105,7.0,-0.32510469363312444,-0.19540151335362035,10,0.35564052583004235,-0.32510469363312444,0.25,7855,6.0,10276.0,9922.0,9545.0,0.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,6,9,1.0,0,24,-0.2481363375188019,7.0,-0.32510469363312444,-0.19540151335362035,10,0.31809646834803434,-0.32510469363312444,0.25,7827,6.0,9690.0,9896.0,9713.0,2.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,-0.1609436907564005,-0.1562205151132002,7,19,1.0,0,4,-0.432369040137555,6.0,-0.32510469363312444,-0.19540151335362035,10,-0.545416853738151,-0.32510469363312444,0.19999999999999996,7582,7.0,10321.0,11167.0,10723.0,0.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,18,13,0.04743364916401535,1,2,-0.5875123686586102,7.0,-0.32510469363312444,-0.9214164708875985,19,-0.5641888824791549,-0.32510469363312444,0.1499999999999999,7518,18.0,9036.0,27578.0,27352.0,0.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,19,19,0.06209284417066427,1,9,-0.5681194525934783,8.0,-0.32510469363312444,-0.9214164708875985,19,-0.5641888824791549,-0.32510469363312444,0.1499999999999999,7548,19.0,9854.0,27578.0,27352.0,0.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,19,12,1.0,0,5,-0.5681194525934783,8.0,-0.32510469363312444,-0.9214164708875985,19,-0.5641888824791549,-0.32510469363312444,0.1499999999999999,7539,19.0,9520.0,27578.0,27352.0,0.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,14,10,1.0,0,28,-0.4808513303003848,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3952406238101187,-0.32510469363312444,0.1499999999999999,7601,14.0,8461.0,8710.0,27352.0,1.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,14,18,1.0,0,19,-0.4808513303003848,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3952406238101187,-0.32510469363312444,0.1499999999999999,7625,14.0,8029.0,7914.0,27352.0,0.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,9,19,1.0,0,33,-0.432369040137555,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7692,9.0,9662.0,9490.0,9579.0,0.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,17,20,1.0,0,12,-0.4129761240724231,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7738,17.0,8617.0,27578.0,27352.0,0.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,12,18,1.0,0,6,-0.40327966603985715,8.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7751,13.0,10954.0,10462.0,27352.0,0.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,15,11,1.0,0,14,-0.40327966603985715,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7782,17.0,8989.0,27578.0,27352.0,0.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,13,9,1.0,0,26,-0.38388674997472527,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.2826084513640945,-0.32510469363312444,0.1499999999999999,7788,13.0,10106.0,10547.0,27352.0,2.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,10,18,1.0,0,15,-0.3257080017793295,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.16997627891807038,-0.32510469363312444,0.1499999999999999,7846,11.0,9606.0,9764.0,27352.0,0.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,7,7,0.04046782390055145,1,7,-0.18026113129084026,8.0,-0.32510469363312444,-0.9214164708875985,19,0.055288065973977944,-0.32510469363312444,0.19999999999999996,7897,8.0,7467.0,7135.0,7292.0,6.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,8,7,0.0720878525315409,1,32,-0.12208238309544453,8.0,-0.32510469363312444,-0.9214164708875985,19,0.16792023842000212,-0.32510469363312444,0.19999999999999996,7916,8.0,9824.0,10180.0,9837.0,6.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,13,10,1.0,0,8,-0.4711548722678188,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3764685950691147,-0.32510469363312444,0.1499999999999999,7643,13.0,8145.0,7861.0,27352.0,1.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,-0.2740832053769151,-0.7120649520039405,9,15,1.0,0,11,-0.4129761240724231,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7716,9.0,7377.0,8195.0,7917.0,0.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,-0.2740832053769151,-0.7120649520039405,18,9,1.0,0,3,-0.432369040137555,9.0,-0.32510469363312444,-0.9214164708875985,19,-0.3201525088461026,-0.32510469363312444,0.1499999999999999,7672,13.0,7367.0,7379.0,27352.0,2.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,-0.2740832053769151,-0.7120649520039405,9,7,1.0,0,18,-0.23843987948623596,8.0,-0.32510469363312444,-0.9214164708875985,19,-0.057344106472046213,-0.32510469363312444,0.19999999999999996,7868,9.0,8462.0,7920.0,7789.0,6.0
