raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,circuit_country,constructor_wins,constructor_nationality,driver_nationality,driver_wins,driver_age,Unnamed: 0,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms,results_points
97,2004,-0.12580212132619456,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,17,11,8,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,2003,19.0,201680.0,27578.0,27352.0,0.0
41,2007,-0.12580212132619456,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,5,20,8,1.152042002115805,0.1825998038123921,7,1.152042002115805,0.44999999999999996,831,5.0,8356.0,7738.0,8170.0,0.0
25,2008,-1.8537753512720778,0.0,0.0,1.0,1.0,0.0,0.3839850220380038,1.0927242178472139,2,1,10,1.887576511158973,0.1825998038123921,7,1.887576511158973,0.5,493,2.0,7524.0,7541.0,8090.0,10.0
43,2007,-1.8537753512720778,0.0,0.0,0.0,0.0,1.0,0.3839850220380038,1.0927242178472139,1,2,10,1.152042002115805,0.1825998038123921,7,1.152042002115805,0.44999999999999996,870,1.0,7803.0,8222.0,7534.0,8.0
63,2006,-1.8537753512720778,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,2,3,10,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.3999999999999999,1307,2.0,7877.0,8179.0,8010.0,6.0
99,2004,-1.8537753512720778,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,16,13,10,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,2042,16.0,7800.0,27578.0,27352.0,0.0
80,2005,-1.8537753512720778,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,9,19,10,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.3500000000000001,1665,10.0,8066.0,27578.0,27352.0,0.0
27,2008,-0.7765792905945571,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,2,3,11,1.887576511158973,0.1825998038123921,7,1.887576511158973,0.5,538,2.0,8321.0,8147.0,8359.0,6.0
64,2006,-0.7765792905945571,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,3,2,11,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.3999999999999999,1331,3.0,7812.0,7494.0,7969.0,8.0
82,2005,-0.7765792905945571,0.0,0.0,1.0,0.0,1.0,0.3839850220380038,-0.7301850894661219,13,8,11,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.3500000000000001,1704,13.0,7609.0,27578.0,27352.0,1.0
347,2010,-0.7765792905945571,0.0,0.0,1.0,0.0,0.0,0.3839850220380038,1.0927242178472139,3,2,11,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.6000000000000001,4341,3.0,7716.0,7878.0,7690.0,18.0
101,2004,-0.7765792905945571,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,16,13,11,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,2076,16.0,8116.0,27578.0,27352.0,0.0
909,2014,-0.7765792905945571,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,3,20,11,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8,6095,3.0,8181.0,8070.0,7778.0,0.0
33,2008,-1.3863370719811392,0.0,0.0,0.0,0.0,1.0,0.3839850220380038,1.0927242178472139,5,7,15,3.358645529245309,0.1825998038123921,7,3.358645529245309,0.5,648,5.0,7910.0,7987.0,8674.0,2.0
50,2007,-1.3863370719811392,0.0,0.0,0.0,1.0,0.0,0.3839850220380038,1.0927242178472139,4,6,15,1.887576511158973,0.1825998038123921,7,1.887576511158973,0.44999999999999996,1032,4.0,8859.0,8549.0,9265.0,3.0
42,2007,-1.6906244613667643,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,3,3,34,1.152042002115805,0.1825998038123921,7,1.152042002115805,0.44999999999999996,848,3.0,7931.0,7380.0,7903.0,6.0
62,2006,-1.6906244613667643,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,2,2,34,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.3999999999999999,1280,2.0,7188.0,7246.0,7535.0,8.0
98,2004,-1.6906244613667643,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,15,18,34,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,2032,15.0,7921.0,27578.0,27352.0,0.0
79,2005,-1.6906244613667643,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,10,14,34,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.3500000000000001,1649,10.0,7655.0,27578.0,27352.0,0.0
56,2006,-1.1648666312584803,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,4,4,14,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.3500000000000001,1150,4.0,9284.0,8895.0,9002.0,5.0
74,2005,-1.1648666312584803,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,18,10,14,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,1539,8.0,8593.0,8737.0,27352.0,0.0
93,2004,-1.1648666312584803,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.7301850894661219,12,10,14,-0.3190270159705307,-0.9045938416782096,7,-0.3190270159705307,0.30000000000000004,1928,12.0,8632.0,27578.0,27352.0,0.0
907,2014,1.4281164641510677,1.0,0.0,1.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,1,4,3,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8,6039,1.0,7292.0,7139.0,7559.0,12.0
933,2015,1.4281164641510677,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,4,3,3,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8500000000000001,6426,4.0,7930.0,7619.0,7092.0,15.0
943,2015,2.384688515474862,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,7,6,18,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8500000000000001,6604,7.0,8479.0,8642.0,8567.0,8.0
353,2010,1.364235590046652,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,6,3,16,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.6000000000000001,4489,6.0,10215.0,9769.0,10171.0,15.0
856,2011,1.364235590046652,0.0,0.0,0.0,1.0,0.0,0.3839850220380038,1.0927242178472139,5,6,16,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.6499999999999999,4915,5.0,10470.0,10013.0,10431.0,8.0
894,2013,1.364235590046652,0.0,0.0,0.0,0.0,1.0,0.3839850220380038,1.0927242178472139,6,9,16,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.75,5756,7.0,10684.0,10095.0,10023.0,2.0
896,2013,1.3478871026512143,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,5,4,13,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.75,5798,5.0,9293.0,8889.0,8701.0,12.0
857,2011,1.3478871026512143,1.0,0.0,1.0,0.0,0.0,0.3839850220380038,1.0927242178472139,6,20,13,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.6499999999999999,4932,6.0,8712.0,9022.0,8622.0,0.0
898,2013,2.344860911821227,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,1.0927242178472139,13,13,34,-0.3190270159705307,0.1825998038123921,7,-0.3190270159705307,0.75,5844,15.0,9994.0,10392.0,27352.0,0.0
916,2014,2.344860911821227,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,4,4,34,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8,6240,4.0,10577.0,10047.0,9905.0,12.0
942,2015,2.344860911821227,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,7,17,34,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8500000000000001,6581,9.0,12902.0,12899.0,27352.0,0.0
915,2014,2.354853534624033,1.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,18,11,24,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8,6231,18.0,10364.0,27578.0,27352.0,0.0
941,2015,2.354853534624033,0.0,0.0,0.0,0.0,0.0,0.3839850220380038,-0.3846628266786927,15,4,24,-0.3190270159705307,-0.3023279369382998,7,-0.3190270159705307,0.8500000000000001,6569,15.0,10726.0,10795.0,27352.0,12.0
55,2006,-0.35736256684304213,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,6,3,2,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1134,6.0,8807.0,9196.0,9212.0,6.0
90,2004,-0.35736256684304213,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,8,4,2,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1871,8.0,9425.0,27578.0,27352.0,5.0
108,2003,-0.35736256684304213,1.0,0.0,1.0,1.0,0.0,-0.5066836081185755,-0.3846628266786927,9,8,2,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2221,9.0,9630.0,27578.0,27352.0,1.0
158,2000,-0.35736256684304213,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,11,3,2,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.3500000000000001,2598,11.0,9420.0,27578.0,27352.0,4.0
175,1999,-0.35736256684304213,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,8,3,2,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.30000000000000004,2694,8.0,9891.0,27578.0,27352.0,4.0
36,2007,-0.35736256684304213,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,9,8,2,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,725,9.0,9028.0,9339.0,9492.0,1.0
71,2005,-0.35736256684304213,0.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.6300658457140671,15,12,2,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1486,15.0,11595.0,9322.0,27352.0,0.0
191,1998,-0.35736256684304213,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,9,19,2,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.25,2758,9.0,9592.0,27578.0,27352.0,0.0
207,1997,-0.35736256684304213,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,12,18,2,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.19999999999999996,2918,12.0,9430.0,27578.0,27352.0,0.0
54,2006,-0.41516799628998374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,22,8,17,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1112,10.0,9714.0,9986.0,27352.0,1.0
72,2005,-0.41516799628998374,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,5,5,17,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1515,5.0,9406.0,10401.0,27352.0,4.0
109,2003,-0.41516799628998374,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,17,4,17,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2244,17.0,10589.0,27578.0,27352.0,5.0
125,2002,-0.41516799628998374,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,4,1,17,0.4165074930726372,-0.3023279369382998,11,0.4165074930726372,0.44999999999999996,2537,4.0,9628.0,27578.0,27352.0,10.0
37,2007,-0.41516799628998374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,9,15,17,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,737,9.0,10236.0,10095.0,9778.0,0.0
91,2004,-0.41516799628998374,0.0,0.0,0.0,1.0,0.0,-0.5066836081185755,-0.3846628266786927,7,19,17,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1893,7.0,9635.0,27578.0,27352.0,0.0
89,2005,0.31885559340562003,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,9,3,9,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1835,9.0,10223.0,27578.0,27352.0,6.0
105,2004,0.31885559340562003,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,5,18,9,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.6000000000000001,2172,5.0,10291.0,27578.0,27352.0,0.0
51,2007,0.31885559340562003,0.0,0.0,0.0,1.0,0.0,-0.5066836081185755,-0.6300658457140671,6,20,9,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,1038,6.0,9835.0,10309.0,9813.0,0.0
68,2006,0.31885559340562003,0.0,0.0,0.0,1.0,0.0,-0.5066836081185755,-0.6300658457140671,16,17,9,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1422,16.0,11694.0,27578.0,27352.0,0.0
73,2005,0.6920049504578828,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,6,4,5,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1518,6.0,9952.0,9519.0,27352.0,5.0
92,2004,0.6920049504578828,0.0,0.0,1.0,0.0,1.0,-0.5066836081185755,-0.3846628266786927,4,7,5,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1906,4.0,9633.0,27578.0,27352.0,2.0
38,2007,0.6920049504578828,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,14,12,5,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,771,14.0,10223.0,9594.0,27352.0,0.0
53,2006,0.6920049504578828,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,17,14,5,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1095,17.0,10102.0,27578.0,27352.0,0.0
75,2005,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,4,4,28,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1571,4.0,8270.0,7747.0,27352.0,5.0
94,2004,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,6,6,28,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1937,6.0,7893.0,27578.0,27352.0,3.0
112,2003,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,7,5,28,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2301,7.0,7906.0,27578.0,27352.0,4.0
39,2007,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,17,16,28,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,779,17.0,8866.0,27578.0,27352.0,0.0
212,1997,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,9,17,28,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.19999999999999996,3022,9.0,8223.0,27578.0,27352.0,0.0
58,2006,-0.08822571908537855,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,6,20,28,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1197,6.0,7834.0,7664.0,8385.0,0.0
76,2005,-0.03527022627769638,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,18,6,19,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1584,18.0,201680.0,27578.0,27352.0,3.0
114,2003,-0.03527022627769638,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,1,4,19,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2335,1.0,7759.0,27578.0,27352.0,5.0
59,2006,-0.03527022627769638,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,10,8,19,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1233,10.0,7812.0,7798.0,27352.0,1.0
211,1997,-0.03527022627769638,0.0,1.0,0.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,6,16,19,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.19999999999999996,3009,6.0,8743.0,27578.0,27352.0,0.0
40,2007,-0.03527022627769638,0.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.6300658457140671,20,16,19,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,813,20.0,8339.0,27578.0,27352.0,0.0
95,2004,-0.03527022627769638,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,12,10,19,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1960,2.0,7745.0,27578.0,27352.0,0.0
66,2006,-0.026584016873352084,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,15,7,31,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1370,5.0,9368.0,8762.0,9269.0,2.0
47,2007,-0.026584016873352084,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,16,12,31,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,961,16.0,9609.0,27578.0,27352.0,0.0
84,2005,-0.026584016873352084,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,9,12,31,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1743,9.0,9394.0,27578.0,27352.0,0.0
81,2005,-0.09261351032668924,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,8,8,33,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1679,9.0,8291.0,27578.0,27352.0,1.0
118,2003,-0.09261351032668924,1.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.3846628266786927,4,9,33,1.152042002115805,-0.3023279369382998,11,1.152042002115805,0.55,2422,4.0,8827.0,27578.0,27352.0,0.0
161,2000,-0.09261351032668924,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,7,4,33,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.3500000000000001,2644,7.0,9386.0,27578.0,27352.0,3.0
215,1997,-0.09261351032668924,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,5,5,33,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.25,3083,5.0,8477.0,27578.0,27352.0,2.0
199,1998,-0.09261351032668924,0.0,0.0,0.0,1.0,0.0,-0.5066836081185755,-0.7821766832114203,21,6,33,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.30000000000000004,2827,21.0,201680.0,27578.0,27352.0,1.0
60,2006,-0.09261351032668924,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,7,20,33,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1249,7.0,9086.0,8143.0,8173.0,0.0
44,2007,-0.09261351032668924,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,6,20,33,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,904,6.0,8513.0,8760.0,8516.0,0.0
116,2003,-0.7576774530790403,0.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.3846628266786927,3,1,11,0.4165074930726372,-0.3023279369382998,11,0.4165074930726372,0.5,2392,3.0,9719.0,27578.0,27352.0,10.0
45,2007,-0.7576774530790403,0.0,0.0,0.0,1.0,0.0,-0.5066836081185755,-0.6300658457140671,9,16,11,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,923,9.0,9646.0,9943.0,9770.0,0.0
96,2004,-0.7576774530790403,1.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.3846628266786927,9,19,11,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.55,1992,9.0,9359.0,27578.0,27352.0,0.0
77,2005,-0.7576774530790403,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,8,19,11,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6000000000000001,1604,8.0,9492.0,27578.0,27352.0,0.0
57,2006,-0.7576774530790403,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,10,14,11,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1191,11.0,9570.0,9944.0,27352.0,0.0
46,2007,0.15815843841350247,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,5,6,12,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,944,6.0,8449.0,8455.0,8714.0,3.0
83,2005,0.15815843841350247,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,5,3,12,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1729,5.0,8964.0,27578.0,27352.0,6.0
120,2003,0.15815843841350247,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,2,4,12,1.152042002115805,-0.3023279369382998,11,1.152042002115805,0.55,2459,2.0,9044.0,27578.0,27352.0,5.0
65,2006,0.15815843841350247,0.0,1.0,0.0,1.0,0.0,-0.5066836081185755,-0.6300658457140671,6,6,12,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1365,7.0,8212.0,8243.0,8759.0,3.0
49,2007,-0.08120424727152527,1.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,10,10,6,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,1014,10.0,11000.0,11218.0,27352.0,0.0
86,2005,-0.08120424727152527,0.0,0.0,1.0,1.0,0.0,-0.5066836081185755,-0.6300658457140671,5,7,6,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1786,6.0,11101.0,27578.0,27352.0,2.0
203,1998,-0.08120424727152527,0.0,1.0,0.0,1.0,0.0,-0.5066836081185755,-0.7821766832114203,8,2,6,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.30000000000000004,2896,8.0,11501.0,27578.0,27352.0,6.0
85,2005,0.04806132378525218,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,9,6,14,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1767,10.0,8466.0,27578.0,27352.0,3.0
48,2007,0.04806132378525218,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,18,15,14,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,993,18.0,9087.0,27578.0,27352.0,0.0
67,2006,0.04806132378525218,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,13,15,14,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1394,13.0,8822.0,8480.0,27352.0,0.0
69,2006,-0.2989268953973097,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,3,7,15,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1455,3.0,9595.0,9299.0,9889.0,2.0
88,2005,-0.2989268953973097,0.0,0.0,1.0,0.0,1.0,-0.5066836081185755,-0.6300658457140671,1,8,15,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1814,1.0,10706.0,27578.0,27352.0,1.0
106,2004,-0.2989268953973097,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,2,2,15,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.6000000000000001,2176,2.0,9432.0,27578.0,27352.0,8.0
123,2003,-0.2989268953973097,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,19,12,15,1.152042002115805,-0.3023279369382998,11,1.152042002115805,0.55,2525,19.0,201680.0,27578.0,27352.0,0.0
173,2000,-0.2989268953973097,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,6,17,15,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.3999999999999999,2680,6.0,10388.0,27578.0,27352.0,0.0
140,2002,-0.2989268953973097,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,5,11,15,0.4165074930726372,-0.3023279369382998,11,0.4165074930726372,0.5,2568,5.0,9644.0,27578.0,27352.0,0.0
107,2004,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,7,5,7,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.6000000000000001,2198,7.0,7231.0,27578.0,27352.0,4.0
110,2003,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,6,7,7,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2267,6.0,7524.0,27578.0,27352.0,2.0
52,2007,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,15,11,7,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.75,1071,15.0,8067.0,7615.0,27352.0,0.0
87,2005,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,10,8,7,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.6499999999999999,1805,11.0,7585.0,27578.0,27352.0,1.0
176,1999,-0.479539831394374,0.0,0.0,1.0,0.0,0.0,-0.5066836081185755,-0.3846628266786927,11,4,7,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.30000000000000004,2709,11.0,8306.0,27578.0,27352.0,3.0
70,2006,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,7,20,7,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,1474,7.0,7813.0,7650.0,7795.0,0.0
192,1998,-0.479539831394374,0.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.7821766832114203,8,20,7,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.25,2788,8.0,8535.0,27578.0,27352.0,0.0
208,1997,-0.479539831394374,0.0,0.0,1.0,0.0,1.0,-0.5066836081185755,-0.7821766832114203,10,19,7,-0.3190270159705307,-0.9795658032429189,11,-0.3190270159705307,0.19999999999999996,2929,10.0,7875.0,27578.0,27352.0,0.0
41,2007,-0.12580212132619456,1.0,0.0,0.0,0.0,0.0,-0.5066836081185755,-0.6300658457140671,18,8,8,-0.3190270159705307,-0.8692407920079599,11,-0.3190270159705307,0.7,821,18.0,8334.0,27578.0,27352.0,1.0
115,2003,-0.12580212132619456,1.0,0.0,0.0,0.0,1.0,-0.5066836081185755,-0.3846628266786927,1,2,8,-0.3190270159705307,-0.3023279369382998,11,-0.3190270159705307,0.5,2368,1.0,8029.0,27578.0,27352.0,8.0
