,raceId,year,circuitId,driverId,constructorId,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms
4251,344,2010,7,67,5.0,15.0,8056.0,8528.0,27352.0
4252,344,2010,7,13,6.0,7.0,8273.0,7914.0,8188.0
4253,344,2010,7,9,4.0,8.0,7970.0,8182.0,8215.0
4254,344,2010,7,15,205.0,20.0,8498.0,27578.0,27352.0
4255,344,2010,7,812,164.0,24.0,9457.0,27578.0,27352.0
4256,344,2010,7,3,131.0,10.0,7950.0,7601.0,7671.0
4257,344,2010,7,17,9.0,2.0,8023.0,8192.0,7873.0
4258,344,2010,7,18,1.0,5.0,7971.0,8242.0,8020.0
4259,344,2010,7,810,166.0,23.0,8575.0,27578.0,27352.0
4260,344,2010,7,5,205.0,19.0,8037.0,27578.0,27352.0
4261,344,2010,7,22,3.0,11.0,8480.0,8034.0,27352.0
4262,344,2010,7,1,1.0,1.0,8389.0,8028.0,7605.0
4263,344,2010,7,155,15.0,18.0,7819.0,27578.0,27352.0
4264,344,2010,7,153,5.0,16.0,7727.0,7729.0,27352.0
4265,344,2010,7,24,10.0,6.0,7786.0,7771.0,8148.0
4266,344,2010,7,4,6.0,4.0,7771.0,8097.0,7935.0
4267,344,2010,7,16,10.0,9.0,8095.0,7895.0,8381.0
4268,344,2010,7,37,15.0,17.0,8311.0,8084.0,27352.0
4269,344,2010,7,20,9.0,3.0,7729.0,8056.0,7920.0
4270,344,2010,7,30,131.0,13.0,8198.0,8092.0,27352.0
4271,344,2010,7,807,3.0,12.0,8370.0,8038.0,27352.0
4272,344,2010,7,10,166.0,21.0,8741.0,27578.0,27352.0
4273,344,2010,7,808,4.0,14.0,8169.0,8444.0,27352.0
4274,345,2010,12,812,164.0,23.0,10800.0,27578.0,27352.0
4275,345,2010,12,30,131.0,15.0,10794.0,10134.0,27352.0
4276,345,2010,12,4,6.0,4.0,10272.0,9979.0,9875.0
4277,345,2010,12,20,9.0,1.0,10124.0,9815.0,10287.0
4278,345,2010,12,808,4.0,10.0,9904.0,10352.0,10323.0
4279,345,2010,12,153,5.0,17.0,10028.0,10358.0,27352.0
4280,345,2010,12,17,9.0,2.0,10349.0,9841.0,10362.0
4281,345,2010,12,67,5.0,11.0,9996.0,10386.0,27352.0
4282,345,2010,12,810,166.0,21.0,10286.0,27578.0,27352.0
4283,345,2010,12,18,1.0,7.0,10160.0,10199.0,10010.0
4284,345,2010,12,3,131.0,12.0,10552.0,10427.0,27352.0
4285,345,2010,12,24,10.0,14.0,10769.0,10684.0,27352.0
4286,345,2010,12,811,164.0,24.0,11051.0,27578.0,27352.0
4287,345,2010,12,807,3.0,8.0,10643.0,10323.0,10228.0
4288,345,2010,12,155,15.0,18.0,10243.0,27578.0,27352.0
4289,345,2010,12,10,166.0,22.0,10340.0,27578.0,27352.0
4290,345,2010,12,5,205.0,20.0,10882.0,27578.0,27352.0
4291,345,2010,12,22,3.0,9.0,10249.0,10126.0,10228.0
4292,345,2010,12,37,15.0,16.0,9903.0,10164.0,27352.0
4293,345,2010,12,15,205.0,19.0,10658.0,27578.0,27352.0
4294,345,2010,12,16,10.0,13.0,9921.0,10651.0,27352.0
4295,345,2010,12,1,1.0,3.0,10497.0,9958.0,10669.0
4296,345,2010,12,9,4.0,6.0,9932.0,9862.0,9937.0
4297,345,2010,12,13,6.0,5.0,10457.0,9846.0,9927.0
4298,346,2010,9,10,166.0,20.0,10175.0,27578.0,27352.0
4299,346,2010,9,17,9.0,2.0,9858.0,9114.0,9658.0
4300,346,2010,9,16,10.0,11.0,9209.0,9499.0,27352.0
4301,346,2010,9,9,4.0,6.0,9780.0,9444.0,9140.0
4302,346,2010,9,24,10.0,15.0,9426.0,9808.0,27352.0
4303,346,2010,9,807,3.0,13.0,9344.0,9735.0,27352.0
4304,346,2010,9,3,131.0,5.0,9726.0,9185.0,9625.0
4305,346,2010,9,18,1.0,14.0,9535.0,9799.0,27352.0
4306,346,2010,9,1,1.0,4.0,9397.0,9218.0,9556.0
4307,346,2010,9,13,6.0,7.0,9413.0,9110.0,9272.0
4308,346,2010,9,153,5.0,18.0,9630.0,27578.0,27352.0
4309,346,2010,9,5,205.0,19.0,9805.0,27578.0,27352.0
4310,346,2010,9,155,15.0,12.0,9951.0,9521.0,27352.0
4311,346,2010,9,30,131.0,10.0,9258.0,9122.0,9530.0
4312,346,2010,9,29,164.0,24.0,10568.0,27578.0,27352.0
4313,346,2010,9,808,4.0,16.0,9738.0,9896.0,27352.0
4314,346,2010,9,4,6.0,3.0,9997.0,9700.0,9426.0
4315,346,2010,9,20,9.0,1.0,9841.0,9480.0,9515.0
4316,346,2010,9,810,166.0,22.0,9712.0,27578.0,27352.0
4317,346,2010,9,15,205.0,21.0,10264.0,27578.0,27352.0
4318,346,2010,9,22,3.0,8.0,9524.0,9226.0,9275.0
4319,346,2010,9,67,5.0,17.0,10001.0,9212.0,27352.0
4320,346,2010,9,812,164.0,23.0,10176.0,27578.0,27352.0
4321,346,2010,9,37,15.0,9.0,9633.0,9427.0,9374.0
4322,347,2010,10,18,1.0,5.0,8323.0,8116.0,7827.0
4323,347,2010,10,10,166.0,20.0,8143.0,27578.0,27352.0
4324,347,2010,10,16,10.0,14.0,7820.0,7967.0,27352.0
4325,347,2010,10,29,164.0,23.0,8744.0,27578.0,27352.0
4326,347,2010,10,37,15.0,15.0,8050.0,8050.0,27352.0
4327,347,2010,10,810,166.0,24.0,201680.0,27578.0,27352.0
4328,347,2010,10,807,3.0,10.0,7987.0,8343.0,7839.0
4329,347,2010,10,22,3.0,8.0,7998.0,8098.0,7609.0
4330,347,2010,10,17,9.0,4.0,7834.0,7740.0,7747.0
4331,347,2010,10,24,10.0,22.0,8752.0,27578.0,27352.0
4332,347,2010,10,5,205.0,19.0,8100.0,27578.0,27352.0
4333,347,2010,10,3,131.0,9.0,7778.0,7518.0,7679.0
4334,347,2010,10,4,6.0,2.0,8208.0,7481.0,8093.0
4335,347,2010,10,20,9.0,1.0,7652.0,7649.0,8091.0
4336,347,2010,10,67,5.0,17.0,7629.0,8474.0,27352.0
4337,347,2010,10,1,1.0,6.0,8005.0,7888.0,7966.0
4338,347,2010,10,155,15.0,12.0,8451.0,7584.0,27352.0
4339,347,2010,10,808,4.0,13.0,8121.0,7807.0,27352.0
4340,347,2010,10,15,205.0,18.0,8283.0,27578.0,27352.0
4341,347,2010,10,13,6.0,3.0,7716.0,7878.0,7690.0
4342,347,2010,10,30,131.0,11.0,7684.0,7526.0,27352.0
4343,347,2010,10,153,5.0,16.0,8264.0,8088.0,27352.0
4344,347,2010,10,9,4.0,7.0,8236.0,8235.0,7579.0
4345,347,2010,10,811,164.0,21.0,8392.0,27578.0,27352.0
4346,348,2010,11,810,166.0,22.0,8618.0,27578.0,27352.0
4347,348,2010,11,29,164.0,24.0,9053.0,27578.0,27352.0
4348,348,2010,11,10,166.0,19.0,8450.0,27578.0,27352.0
4349,348,2010,11,30,131.0,14.0,8940.0,8730.0,27352.0
4350,348,2010,11,18,1.0,11.0,8522.0,8392.0,27352.0
4351,348,2010,11,13,6.0,4.0,8399.0,8857.0,8331.0
4352,348,2010,11,5,205.0,20.0,8520.0,27578.0,27352.0
4353,348,2010,11,4,6.0,3.0,8378.0,8237.0,8887.0
4354,348,2010,11,3,131.0,6.0,8312.0,8811.0,8182.0
4355,348,2010,11,153,5.0,17.0,9078.0,9098.0,27352.0
4356,348,2010,11,808,4.0,7.0,8658.0,8797.0,8329.0
4357,348,2010,11,37,15.0,9.0,8991.0,8373.0,8511.0
4358,348,2010,11,1,1.0,5.0,8555.0,8877.0,8499.0
4359,348,2010,11,155,15.0,18.0,8422.0,27578.0,27352.0
4360,348,2010,11,22,3.0,12.0,8578.0,8431.0,27352.0
4361,348,2010,11,811,164.0,23.0,8991.0,27578.0,27352.0
4362,348,2010,11,15,205.0,21.0,8599.0,27578.0,27352.0
4363,348,2010,11,16,10.0,13.0,8280.0,8617.0,27352.0
4364,348,2010,11,67,5.0,15.0,9082.0,8997.0,27352.0
4365,348,2010,11,24,10.0,16.0,8889.0,9027.0,27352.0
4366,348,2010,11,20,9.0,1.0,8417.0,8473.0,8573.0
4367,348,2010,11,9,4.0,8.0,8259.0,8867.0,8428.0
4368,348,2010,11,807,3.0,10.0,8698.0,8375.0,8810.0
4369,348,2010,11,17,9.0,2.0,8232.0,8431.0,8084.0
4370,349,2010,13,24,10.0,14.0,12202.0,11480.0,27352.0
4371,349,2010,13,17,9.0,1.0,12052.0,10953.0,11278.0
4372,349,2010,13,1,1.0,2.0,12306.0,10811.0,11363.0
4373,349,2010,13,13,6.0,6.0,12123.0,11022.0,10914.0
4374,349,2010,13,22,3.0,7.0,12257.0,11497.0,11202.0
4375,349,2010,13,811,164.0,20.0,12912.0,27578.0,27352.0
4376,349,2010,13,15,205.0,18.0,12591.0,27578.0,27352.0
4377,349,2010,13,67,5.0,15.0,12386.0,11109.0,27352.0
4378,349,2010,13,808,4.0,24.0,201680.0,27578.0,27352.0
4379,349,2010,13,810,166.0,23.0,14554.0,27578.0,27352.0
4380,349,2010,13,16,10.0,8.0,12530.0,10992.0,11259.0
4381,349,2010,13,807,3.0,9.0,11942.0,11521.0,10753.0
4382,349,2010,13,5,205.0,16.0,12443.0,11980.0,27352.0
4383,349,2010,13,155,15.0,19.0,12484.0,27578.0,27352.0
4384,349,2010,13,3,131.0,12.0,12226.0,11585.0,27352.0
4385,349,2010,13,153,5.0,13.0,12744.0,11067.0,27352.0
4386,349,2010,13,30,131.0,11.0,11913.0,11574.0,27352.0
4387,349,2010,13,18,1.0,5.0,12681.0,11390.0,10806.0
4388,349,2010,13,10,166.0,17.0,12416.0,11249.0,27352.0
4389,349,2010,13,29,164.0,21.0,13241.0,27578.0,27352.0
4390,349,2010,13,4,6.0,10.0,11723.0,11244.0,11141.0
4391,349,2010,13,20,9.0,4.0,12287.0,10945.0,10727.0
4392,349,2010,13,37,15.0,22.0,12794.0,27578.0,27352.0
4393,349,2010,13,9,4.0,3.0,11641.0,11020.0,10700.0
4394,350,2010,14,9,4.0,9.0,8534.0,9080.0,8339.0
4395,350,2010,14,5,205.0,19.0,9242.0,27578.0,27352.0
4396,350,2010,14,155,15.0,13.0,8673.0,8959.0,27352.0
4397,350,2010,14,1,1.0,5.0,9030.0,8594.0,8823.0
4398,350,2010,14,153,5.0,16.0,8483.0,9219.0,27352.0
4399,350,2010,14,810,166.0,22.0,9474.0,27578.0,27352.0
4400,350,2010,14,15,205.0,18.0,9040.0,27578.0,27352.0
4401,350,2010,14,24,10.0,20.0,9274.0,27578.0,27352.0
4402,350,2010,14,37,15.0,17.0,8842.0,8444.0,27352.0
4403,350,2010,14,3,131.0,7.0,8829.0,8355.0,8327.0
4404,350,2010,14,17,9.0,4.0,8731.0,8906.0,8633.0
4405,350,2010,14,16,10.0,11.0,8793.0,8499.0,27352.0
4406,350,2010,14,30,131.0,12.0,9140.0,8688.0,27352.0
4407,350,2010,14,807,3.0,8.0,8816.0,9189.0,8337.0
4408,350,2010,14,811,164.0,23.0,9447.0,27578.0,27352.0
4409,350,2010,14,20,9.0,6.0,8535.0,8901.0,8875.0
4410,350,2010,14,29,164.0,24.0,8720.0,27578.0,27352.0
4411,350,2010,14,22,3.0,10.0,8995.0,8442.0,8628.0
4412,350,2010,14,67,5.0,14.0,9044.0,8981.0,27352.0
4413,350,2010,14,10,166.0,21.0,9434.0,27578.0,27352.0
4414,350,2010,14,13,6.0,3.0,8621.0,8810.0,8493.0
4415,350,2010,14,808,4.0,15.0,8486.0,9119.0,27352.0
4416,350,2010,14,4,6.0,1.0,8846.0,8497.0,9062.0
4417,350,2010,14,18,1.0,2.0,8385.0,8554.0,8284.0
4418,351,2010,15,22,3.0,6.0,10983.0,10719.0,10836.0
4419,351,2010,15,9,4.0,8.0,11357.0,11549.0,11193.0
4420,351,2010,15,5,205.0,19.0,11915.0,27578.0,27352.0
4421,351,2010,15,20,9.0,2.0,11560.0,11061.0,10957.0
4422,351,2010,15,810,166.0,20.0,11207.0,27578.0,27352.0
4423,351,2010,15,808,4.0,13.0,11706.0,10965.0,27352.0
4424,351,2010,15,30,131.0,9.0,11225.0,10860.0,11302.0
4425,351,2010,15,10,166.0,18.0,11271.0,27578.0,27352.0
4426,351,2010,15,153,5.0,11.0,10927.0,11366.0,27352.0
4427,351,2010,15,811,164.0,23.0,11574.0,27578.0,27352.0
4428,351,2010,15,807,3.0,12.0,11684.0,11374.0,27352.0
4429,351,2010,15,67,5.0,14.0,10963.0,11302.0,27352.0
4430,351,2010,15,16,10.0,16.0,11296.0,11699.0,27352.0
4431,351,2010,15,3,131.0,7.0,11354.0,11383.0,11043.0
4432,351,2010,15,24,10.0,17.0,11788.0,11761.0,27352.0
4433,351,2010,15,18,1.0,4.0,10832.0,11090.0,11444.0
4434,351,2010,15,2,15.0,15.0,11496.0,11357.0,27352.0
4435,351,2010,15,13,6.0,24.0,201680.0,27578.0,27352.0
4436,351,2010,15,4,6.0,1.0,11141.0,11309.0,10890.0
4437,351,2010,15,32,164.0,22.0,12146.0,27578.0,27352.0
4438,351,2010,15,17,9.0,5.0,10788.0,11408.0,11477.0
4439,351,2010,15,1,1.0,3.0,11096.0,10642.0,11071.0
4440,351,2010,15,155,15.0,10.0,11708.0,11259.0,11584.0
4441,351,2010,15,15,205.0,21.0,11741.0,27578.0,27352.0
4442,352,2010,22,808,4.0,13.0,10049.0,9622.0,27352.0
4443,352,2010,22,155,15.0,14.0,9983.0,9627.0,27352.0
4444,352,2010,22,16,10.0,15.0,9486.0,9859.0,27352.0
4445,352,2010,22,810,166.0,21.0,9865.0,27578.0,27352.0
4446,352,2010,22,30,131.0,10.0,9713.0,9273.0,9946.0
4447,352,2010,22,22,3.0,8.0,9561.0,9974.0,9635.0
4448,352,2010,22,13,6.0,12.0,9921.0,9521.0,27352.0
4449,352,2010,22,29,164.0,24.0,10065.0,27578.0,27352.0
4450,352,2010,22,807,3.0,9.0,9411.0,10026.0,9659.0
4451,352,2010,22,3,131.0,7.0,9438.0,9986.0,9594.0
4452,352,2010,22,9,4.0,4.0,10008.0,9242.0,9331.0
4453,352,2010,22,811,164.0,23.0,9970.0,27578.0,27352.0
4454,352,2010,22,153,5.0,16.0,9771.0,9371.0,27352.0
4455,352,2010,22,20,9.0,1.0,9235.0,9284.0,9785.0
4456,352,2010,22,1,1.0,3.0,10009.0,9623.0,9269.0
4457,352,2010,22,18,1.0,6.0,9836.0,9863.0,9478.0
4458,352,2010,22,2,15.0,11.0,9311.0,9387.0,27352.0
4459,352,2010,22,24,10.0,17.0,9516.0,9454.0,27352.0
4460,352,2010,22,5,205.0,20.0,9964.0,27578.0,27352.0
4461,352,2010,22,15,205.0,19.0,9846.0,27578.0,27352.0
4462,352,2010,22,17,9.0,2.0,9676.0,9341.0,9853.0
4463,352,2010,22,67,5.0,18.0,9868.0,27578.0,27352.0
4464,352,2010,22,4,6.0,5.0,9755.0,9919.0,9452.0
4465,352,2010,22,10,166.0,22.0,9932.0,27578.0,27352.0
4466,353,2010,35,67,5.0,17.0,10421.0,10394.0,27352.0
4467,353,2010,35,811,164.0,24.0,10583.0,27578.0,27352.0
4468,353,2010,35,3,131.0,5.0,10408.0,10391.0,10135.0
4469,353,2010,35,807,3.0,11.0,9915.0,10320.0,27352.0
4470,353,2010,35,4,6.0,3.0,9844.0,9887.0,10266.0
4471,353,2010,35,155,15.0,12.0,10229.0,10343.0,27352.0
4472,353,2010,35,20,9.0,1.0,9823.0,9674.0,10085.0
4473,353,2010,35,15,205.0,19.0,10521.0,27578.0,27352.0
4474,353,2010,35,810,166.0,22.0,10525.0,27578.0,27352.0
4475,353,2010,35,29,164.0,23.0,10644.0,27578.0,27352.0
4476,353,2010,35,808,4.0,15.0,9974.0,10499.0,27352.0
4477,353,2010,35,16,10.0,14.0,10372.0,10483.0,27352.0
4478,353,2010,35,5,205.0,21.0,10868.0,27578.0,27352.0
4479,353,2010,35,1,1.0,4.0,9813.0,9797.0,9662.0
4480,353,2010,35,22,3.0,10.0,10057.0,10211.0,10598.0
4481,353,2010,35,2,15.0,13.0,9971.0,10415.0,27352.0
4482,353,2010,35,18,1.0,7.0,9923.0,9764.0,10331.0
4483,353,2010,35,10,166.0,20.0,10748.0,27578.0,27352.0
4484,353,2010,35,153,5.0,16.0,10383.0,10553.0,27352.0
4485,353,2010,35,17,9.0,2.0,10073.0,9639.0,10159.0
4486,353,2010,35,9,4.0,8.0,10403.0,9879.0,10424.0
4487,353,2010,35,30,131.0,9.0,10680.0,9777.0,10550.0
4488,353,2010,35,24,10.0,18.0,10755.0,27578.0,27352.0
4489,353,2010,35,13,6.0,6.0,10215.0,9769.0,10171.0
4490,354,2010,18,13,6.0,9.0,8678.0,8100.0,7801.0
4491,354,2010,18,24,10.0,17.0,8592.0,8357.0,27352.0
4492,354,2010,18,10,166.0,19.0,8330.0,27578.0,27352.0
4493,354,2010,18,5,205.0,21.0,8578.0,27578.0,27352.0
4494,354,2010,18,4,6.0,5.0,8787.0,7910.0,8489.0
4495,354,2010,18,22,3.0,6.0,8699.0,8725.0,7803.0
4496,354,2010,18,807,3.0,1.0,8050.0,8044.0,7870.0
4497,354,2010,18,16,10.0,18.0,8830.0,27578.0,27352.0
4498,354,2010,18,67,5.0,15.0,8096.0,8747.0,27352.0
4499,354,2010,18,20,9.0,2.0,8060.0,8491.0,8019.0
4500,354,2010,18,18,1.0,11.0,8805.0,8188.0,27352.0
4501,354,2010,18,17,9.0,3.0,7925.0,8316.0,8137.0
4502,354,2010,18,32,164.0,23.0,8383.0,27578.0,27352.0
4503,354,2010,18,30,131.0,8.0,8779.0,8723.0,8525.0
4504,354,2010,18,810,166.0,22.0,9010.0,27578.0,27352.0
4505,354,2010,18,2,15.0,16.0,8174.0,8799.0,27352.0
4506,354,2010,18,1,1.0,4.0,8831.0,8721.0,8247.0
4507,354,2010,18,811,164.0,24.0,9096.0,27578.0,27352.0
4508,354,2010,18,155,15.0,12.0,8641.0,8285.0,27352.0
4509,354,2010,18,153,5.0,14.0,8158.0,8481.0,27352.0
4510,354,2010,18,9,4.0,7.0,8149.0,8677.0,8152.0
4511,354,2010,18,3,131.0,13.0,8153.0,8386.0,27352.0
4512,354,2010,18,808,4.0,10.0,8189.0,8053.0,8356.0
4513,354,2010,18,15,205.0,20.0,8450.0,27578.0,27352.0
4514,355,2010,24,30,131.0,8.0,10322.0,10452.0,10516.0
4515,355,2010,24,10,166.0,21.0,10495.0,27578.0,27352.0
4516,355,2010,24,5,205.0,20.0,11012.0,27578.0,27352.0
4517,355,2010,24,2,15.0,14.0,10509.0,10213.0,27352.0
4518,355,2010,24,3,131.0,9.0,10231.0,10060.0,10589.0
4519,355,2010,24,22,3.0,7.0,10904.0,10476.0,10203.0
4520,355,2010,24,15,205.0,19.0,10816.0,27578.0,27352.0
4521,355,2010,24,811,164.0,23.0,10585.0,27578.0,27352.0
4522,355,2010,24,807,3.0,15.0,10115.0,10518.0,27352.0
4523,355,2010,24,155,15.0,12.0,10145.0,10783.0,27352.0
4524,355,2010,24,1,1.0,2.0,10335.0,10119.0,10325.0
4525,355,2010,24,18,1.0,4.0,10877.0,10014.0,10723.0
4526,355,2010,24,810,166.0,22.0,10910.0,27578.0,27352.0
4527,355,2010,24,17,9.0,5.0,10690.0,10074.0,10825.0
4528,355,2010,24,153,5.0,17.0,10807.0,10838.0,27352.0
4529,355,2010,24,4,6.0,3.0,10170.0,10311.0,10692.0
4530,355,2010,24,24,10.0,16.0,10781.0,10742.0,27352.0
4531,355,2010,24,13,6.0,6.0,10942.0,10323.0,10202.0
4532,355,2010,24,20,9.0,1.0,10318.0,10774.0,10294.0
4533,355,2010,24,9,4.0,11.0,10436.0,10780.0,27352.0
4534,355,2010,24,16,10.0,13.0,10573.0,10914.0,27352.0
4535,355,2010,24,808,4.0,10.0,10118.0,10658.0,10901.0
4536,355,2010,24,67,5.0,18.0,10924.0,27578.0,27352.0
4537,355,2010,24,32,164.0,24.0,10796.0,27578.0,27352.0
4538,841,2011,1,17,9.0,3.0,9400.0,9058.0,8795.0
4539,841,2011,1,813,3.0,15.0,8898.0,9368.0,27352.0
4540,841,2011,1,1,1.0,2.0,8884.0,8995.0,8707.0
4541,841,2011,1,13,6.0,8.0,8631.0,9111.0,9099.0
4542,841,2011,1,39,164.0,24.0,9693.0,27578.0,27352.0
4543,841,2011,1,15,205.0,20.0,9242.0,27578.0,27352.0
4544,841,2011,1,16,10.0,16.0,8845.0,9507.0,27352.0
4545,841,2011,1,5,205.0,19.0,9154.0,27578.0,27352.0
4546,841,2011,1,30,131.0,11.0,9462.0,9471.0,27352.0
4547,841,2011,1,67,5.0,10.0,8832.0,9382.0,8766.0
4548,841,2011,1,18,1.0,4.0,9386.0,9357.0,9179.0
4549,841,2011,1,22,3.0,17.0,8870.0,27578.0,27352.0
4550,841,2011,1,2,4.0,18.0,8939.0,27578.0,27352.0
4551,841,2011,1,153,5.0,12.0,9220.0,8703.0,27352.0
4552,841,2011,1,814,10.0,14.0,8922.0,9339.0,27352.0
4553,841,2011,1,10,166.0,21.0,9758.0,27578.0,27352.0
4554,841,2011,1,816,166.0,22.0,9822.0,27578.0,27352.0
4555,841,2011,1,4,6.0,5.0,9207.0,8742.0,9374.0
4556,841,2011,1,155,15.0,9.0,9217.0,8905.0,9126.0
4557,841,2011,1,808,4.0,6.0,9043.0,9082.0,8747.0
4558,841,2011,1,24,164.0,23.0,10178.0,27578.0,27352.0
4559,841,2011,1,815,15.0,13.0,9312.0,8708.0,27352.0
4560,841,2011,1,20,9.0,1.0,8796.0,8490.0,8829.0
4561,841,2011,1,3,131.0,7.0,9356.0,9106.0,8921.0
4562,842,2011,2,816,166.0,22.0,10101.0,27578.0,27352.0
4563,842,2011,2,22,3.0,15.0,9963.0,10196.0,27352.0
4564,842,2011,2,39,164.0,24.0,10774.0,27578.0,27352.0
4565,842,2011,2,2,4.0,6.0,9924.0,10411.0,9724.0
4566,842,2011,2,3,131.0,9.0,10016.0,9988.0,10409.0
4567,842,2011,2,153,5.0,13.0,10377.0,10047.0,27352.0
4568,842,2011,2,16,10.0,17.0,10393.0,10293.0,27352.0
4569,842,2011,2,18,1.0,4.0,9733.0,10069.0,9700.0
4570,842,2011,2,13,6.0,7.0,10344.0,10157.0,9851.0
4571,842,2011,2,17,9.0,3.0,10624.0,9680.0,9679.0
4572,842,2011,2,4,6.0,5.0,10497.0,9920.0,10302.0
4573,842,2011,2,30,131.0,11.0,10504.0,9735.0,27352.0
4574,842,2011,2,814,10.0,14.0,9845.0,10070.0,27352.0
4575,842,2011,2,5,205.0,19.0,10445.0,27578.0,27352.0
4576,842,2011,2,20,9.0,1.0,10168.0,10434.0,10270.0
4577,842,2011,2,813,3.0,18.0,10076.0,27578.0,27352.0
4578,842,2011,2,67,5.0,12.0,10393.0,9860.0,27352.0
4579,842,2011,2,24,164.0,23.0,10649.0,27578.0,27352.0
4580,842,2011,2,808,4.0,8.0,9910.0,10242.0,9924.0
4581,842,2011,2,10,166.0,21.0,10648.0,27578.0,27352.0
4582,842,2011,2,15,205.0,20.0,10591.0,27578.0,27352.0
4583,842,2011,2,815,15.0,16.0,10459.0,10228.0,27352.0
4584,842,2011,2,1,1.0,2.0,10461.0,10352.0,10374.0
4585,842,2011,2,155,15.0,10.0,10594.0,10291.0,10420.0
4586,843,2011,17,153,5.0,7.0,9733.0,10063.0,9758.0
4587,843,2011,17,10,166.0,22.0,10608.0,27578.0,27352.0
4588,843,2011,17,39,164.0,24.0,10445.0,27578.0,27352.0
4589,843,2011,17,67,5.0,9.0,9710.0,10000.0,9803.0
4590,843,2011,17,2,4.0,16.0,10410.0,10211.0,27352.0
4591,843,2011,17,155,15.0,13.0,9747.0,9836.0,27352.0
4592,843,2011,17,22,3.0,15.0,10411.0,10065.0,27352.0
4593,843,2011,17,30,131.0,14.0,10008.0,10057.0,27352.0
4594,843,2011,17,813,3.0,17.0,9721.0,10556.0,27352.0
4595,843,2011,17,20,9.0,1.0,10174.0,10176.0,10006.0
4596,843,2011,17,15,205.0,20.0,10118.0,27578.0,27352.0
4597,843,2011,17,814,10.0,8.0,10202.0,10358.0,9790.0
4598,843,2011,17,815,15.0,12.0,9646.0,9653.0,27352.0
4599,843,2011,17,4,6.0,5.0,9889.0,9665.0,9619.0
4600,843,2011,17,1,1.0,3.0,9691.0,9886.0,9863.0
4601,843,2011,17,816,166.0,21.0,10019.0,27578.0,27352.0
4602,843,2011,17,24,164.0,23.0,10212.0,27578.0,27352.0
4603,843,2011,17,5,205.0,19.0,10594.0,27578.0,27352.0
4604,843,2011,17,18,1.0,2.0,10424.0,10062.0,9821.0
4605,843,2011,17,13,6.0,6.0,9978.0,9937.0,9645.0
4606,843,2011,17,16,10.0,11.0,9692.0,10374.0,27352.0
4607,843,2011,17,808,4.0,10.0,9870.0,9649.0,27352.0
4608,843,2011,17,17,9.0,18.0,10068.0,27578.0,27352.0
4609,843,2011,17,3,131.0,4.0,9772.0,10350.0,10070.0
4610,844,2011,5,813,3.0,14.0,9096.0,8936.0,27352.0
4611,844,2011,5,18,1.0,6.0,9074.0,9085.0,9482.0
4612,844,2011,5,67,5.0,16.0,9320.0,8955.0,27352.0
4613,844,2011,5,20,9.0,1.0,8739.0,9110.0,8549.0
4614,844,2011,5,22,3.0,11.0,9046.0,9364.0,27352.0
4615,844,2011,5,2,4.0,9.0,9601.0,9340.0,9259.0
4616,844,2011,5,13,6.0,10.0,8713.0,8995.0,27352.0
4617,844,2011,5,39,164.0,23.0,9664.0,27578.0,27352.0
4618,844,2011,5,5,205.0,18.0,9580.0,27578.0,27352.0
4619,844,2011,5,15,205.0,19.0,9573.0,27578.0,27352.0
4620,844,2011,5,17,9.0,2.0,8790.0,8675.0,8954.0
4621,844,2011,5,815,15.0,15.0,9478.0,8944.0,27352.0
4622,844,2011,5,16,10.0,12.0,9092.0,8727.0,27352.0
4623,844,2011,5,153,5.0,17.0,8855.0,9272.0,27352.0
4624,844,2011,5,816,166.0,20.0,9445.0,27578.0,27352.0
4625,844,2011,5,3,131.0,3.0,9214.0,9301.0,9074.0
4626,844,2011,5,1,1.0,4.0,8791.0,8666.0,9095.0
4627,844,2011,5,30,131.0,8.0,9397.0,8721.0,9246.0
4628,844,2011,5,10,166.0,22.0,9813.0,27578.0,27352.0
4629,844,2011,5,814,10.0,13.0,9325.0,8845.0,27352.0
4630,844,2011,5,808,4.0,7.0,9175.0,9254.0,8896.0
4631,844,2011,5,4,6.0,5.0,9049.0,8752.0,9351.0
4632,844,2011,5,24,164.0,21.0,9692.0,27578.0,27352.0
4633,845,2011,4,813,3.0,9.0,8706.0,9054.0,9152.0
4634,845,2011,4,30,131.0,10.0,9160.0,8871.0,27352.0
4635,845,2011,4,18,1.0,5.0,8828.0,8250.0,9096.0
4636,845,2011,4,39,164.0,22.0,9608.0,27578.0,27352.0
4637,845,2011,4,808,4.0,6.0,8369.0,9148.0,8671.0
4638,845,2011,4,5,205.0,15.0,9374.0,8903.0,27352.0
4639,845,2011,4,13,6.0,8.0,8806.0,8326.0,9088.0
4640,845,2011,4,153,5.0,13.0,8449.0,8994.0,27352.0
4641,845,2011,4,20,9.0,2.0,8542.0,8640.0,8281.0
4642,845,2011,4,4,6.0,4.0,8785.0,9013.0,9064.0
4643,845,2011,4,815,15.0,12.0,8609.0,8667.0,27352.0
4644,845,2011,4,17,9.0,1.0,8919.0,8873.0,8981.0
4645,845,2011,4,155,15.0,14.0,8956.0,9002.0,27352.0
4646,845,2011,4,67,5.0,11.0,9262.0,8531.0,27352.0
4647,845,2011,4,15,205.0,18.0,9121.0,27578.0,27352.0
4648,845,2011,4,3,131.0,7.0,8807.0,8769.0,8799.0
